Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58956235600,58956235600,Genes involved in an antibiotic resistance system in Streptomyces clavuligerus,"Sicairos-Díaz, V.| Liras, P.| Reyes, A.G.| Calderón-De la Sancha, F.J.| Barrios-González, J.| Millán-Pacheco, C.| Mejía, A.",7.0,58956235600| 7006704276| 37026966400| 57952186900| 55995882000| 14120132300| 7005832553,2024.0,2024-01-01,Revista Mexicana de Ingeniera Quimica,23,1,-,Bio24101,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana,English,0.4,72,2.6,59,0.238,68,1.12,17.0,0.0,0.0,8.56,70.0,70.0,0.0,0.0,"Sicairos-Díaz, V., Liras, P., Reyes, A.G. and 4 more (...) (2024).Genes involved in an antibiotic resistance system in Streptomyces clavuligerus. Revista Mexicana de Ingeniera Quimica,23(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85188727276&origin=resultslist,10.24275/rmiq/Bio24101,Article,Bronze,2-s2.0-85188727276,-,Universidad Autonoma del Estado de Morelos| University of Leon| Universidad Autónoma Metropolitana| Centro de Investigaciones Biologicas Del Noroeste,505016| 312026| 505017| 505026,Academic| Government,4.0,60028381| 60020657| 60021746| 60025626,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad de León| Centro de Investigaciones Biologicas Del Noroeste| Universidad Autónoma del Estado de Morelos,58956235600,7005832553,7005832553,-,Spain| Mexico,2.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,31| 30| 40,"Biological Sciences| Agricultural, Veterinary And Food Sciences| Engineering",3106| 3006| 4004,Industrial biotechnology| Food sciences| Chemical engineering,-,Biosynthetic Pathways in Antibiotic Production,944,46.37,Regulatory Mechanisms in Streptomyces Antibiotic Production,3303,93.072,Definitive,2024.0,0.0,N/A,"Sicairos-Díaz, V.| Liras, P.| Reyes, A.G.| Calderón-De la Sancha, F.J.| Barrios-González, J.| Millán-Pacheco, C.| Mejía, A.",Universidad Autonoma del Estado de Morelos| University of Leon| Universidad Autónoma Metropolitana| Centro de Investigaciones Biologicas Del Noroeste,Spain| Mexico,0
