Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222180581,57222180581,Joint spectra and restricted Gelfand transform,"Hernández Chávez, L.R.| Wawrzyńczyk, A.",2.0,57222180581| 6506121723,2021.0,2021-03-01,Boletin de la Sociedad Matematica Mexicana,27,1,-,6,ISSN-1405213X,65749.0,Journal,Birkhauser,English,0.78,45,1.1,56,0.338,58,0.3,3.0,0.0,0.0,4.46,82.0,79.0,0.0,0.0,"Hernández Chávez, L.R., Wawrzyńczyk, A. (2021).Joint spectra and restricted Gelfand transform. Boletin de la Sociedad Matematica Mexicana,27(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85101846707&origin=resultslist,10.1007/s40590-021-00324-4,Article,,2-s2.0-85101846707,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57222180581,6506121723,57222180581,-,Mexico,1.0,2600,General Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4901| 4904,Applied mathematics| Pure mathematics,-,Properties of Analytic Functions and Operators,587,17.462,Spectral Properties of Fredholm Operator Matrices,10579,68.84,Definitive,2021.0,0.0,N/A,"Hernández Chávez, L.R.| Wawrzyńczyk, A.",Universidad Autónoma Metropolitana,Mexico,0
