Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58633020200,58633020200,"Exploration in the onomastic landscape of Ixtlahuaca, Mexico: the case of urbanism","Contreras, M.R.| Morales, J.C.S.",2.0,58633020200| 59117604200,2024.0,2024-06-30,Lengua y Sociedad,23,1,241-259,-,ISSN-17299721,21101196449.0,Journal,Universidad Nacional Mayor de San Marcos,Spanish,0.51,63,0.3,67,0.238,36,1.57,20.0,0.0,0.0,2.76,70.0,70.0,0.0,0.0,"Contreras, M.R., Morales, J.C.S. (2024).Exploration in the onomastic landscape of Ixtlahuaca, Mexico: the case of urbanism. Lengua y Sociedad,23(1) 241-259",https://www.scopus.com/record/display.url?eid=2-s2.0-85200840162&origin=resultslist,10.15381/lengsoc.v23i1.25125,Article,Gold|Green,2-s2.0-85200840162,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,115031637| 60014923,Universidad de Ixtlahuaca CUI| Universidad Autónoma Metropolitana,58633020200,59117604200,-,-,Mexico,1.0,1203| 3310,Language and Linguistics| Linguistics and Language,1,Arts & Humanities,130,Linguistics,33,Arts and Humanities,-,-,-,-,-,Language Ideologies and Multilingual Education Dynamics,752,65.729,Linguistic Landscapes and Multilingual Signage Dynamics,9772,95.569,Definitive,2024.0,0.0,N/A,"Contreras, M.R.| Morales, J.C.S.",Universidad Autónoma Metropolitana,Mexico,0
