Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57221910383,57221910383,The right to decide: A triad of participation in politicizing extractive governance in Latin America,"Vela-Almeida, D.| Gonzalez, A.| Gavilán, I.| Fenner Sánchez, G.M.| Torres, N.| Ysunza, V.",6.0,56830488500| 57189684247| 57221910195| 57221248620| 57221906809| 57221910383,2022.0,2022-03-01,Extractive Industries and Society,9,-,-,100875,ISSN-2214790X,21100305261.0,Journal,Elsevier Ltd,English,1.2,21,6.3,11,0.921,14,1.21,50.0,16.0,1.2,11.62,20.0,24.0,0.0,0.0,"Vela-Almeida, D., Gonzalez, A., Gavilán, I. and 3 more (...) (2022).The right to decide: A triad of participation in politicizing extractive governance in Latin America. Extractive Industries and Society,9",https://www.scopus.com/record/display.url?eid=2-s2.0-85100525367&origin=resultslist,10.1016/j.exis.2021.01.010,Article,Hybrid gold|Green,2-s2.0-85100525367,-,Universidad de Ciencias y Artes de Chiapas| Universidad Autónoma Metropolitana| Cardiff University| Universidad de Cuenca| Norwegian University of Science and Technology| Universidad Nacional Autónoma de México,724790| 505017| 315006| 701422| 326005| 505023,Academic,6.0,60013141| 60023998| 60032442| 60013281| 60072035| 60014923,Norges Teknisk-Naturvitenskapelige Universitet| Cardiff University| Universidad Nacional Autónoma de México| Universidad de Ciencias y Artes de Chiapas| University of Cuenca| Universidad Autónoma Metropolitana,56830488500,57221910383,56830488500,-,United Kingdom| Norway| Mexico| Ecuador,4.0,1905| 2308| 3303| 3305,"Economic Geology| Management, Monitoring, Policy and Law| Development| Geography, Planning and Development",4| 2| 3,Natural Sciences| Engineering & Technology| Social Sciences & Management,416| 425| 249| 315| 450| 424,Earth & Marine Sciences| Geography| Engineering - Petroleum| Development Studies| Geology| Environmental Sciences,37| 40,Physical Sciences| Social Sciences,41| 44,Environmental Sciences| Human Society,4406| 4404| 4104,Human geography| Development studies| Environmental management,SDG 16,"Indigenous Rights, Autonomy, and Resource Management",1482,9.68,Mining Conflicts and Community Resilience in Peru,24955,88.519,Defensible,2022.0,16.0,N/A,"Vela-Almeida, D.| Gonzalez, A.| Gavilán, I.| Fenner Sánchez, G.M.| Torres, N.| Ysunza, V.",Universidad de Ciencias y Artes de Chiapas| Universidad Autónoma Metropolitana| Cardiff University| Universidad de Cuenca| Norwegian University of Science and Technology| Universidad Nacional Autónoma de México,United Kingdom| Norway| Mexico| Ecuador,0
