Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58997178200,58997178200,Diet of free-ranging cats (Felis silvestris catus) and dogs (Canis lupus familiaris) in an urban ecological reserve in Mexico City,"Hortelano-Moncada, Y.| Ramos-Rendón, Á.K.| Gil-Alarcón, G.| Landeta-Solis, L.J.| Vilchis-Conde, J.M.| Flores-Martínez, J.J.| Rodríguez-Medina, R.| Cervantes, F.A.",8.0,6504255582| 57217203231| 44961117500| 58997178200| 58533117000| 7801474732| 58997635000| 7102481972,2024.0,2024-01-01,Revista Mexicana de Biodiversidad,95,-,-,-,ISSN-18703453,4700152414.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.63,54,1.6,67,0.311,63,1.47,15.0,4.0,0.96,4.19,32.0,30.0,0.0,0.0,"Hortelano-Moncada, Y., Ramos-Rendón, Á.K., Gil-Alarcón, G. and 5 more (...) (2024).Diet of free-ranging cats (Felis silvestris catus) and dogs (Canis lupus familiaris) in an urban ecological reserve in Mexico City. Revista Mexicana de Biodiversidad,95",https://www.scopus.com/record/display.url?eid=2-s2.0-85191031802&origin=resultslist,10.22201/ib.20078706e.2024.95.5280,Article,Gold|Green,2-s2.0-85191031802,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60014923| 60028381| 131182232,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Ciencia y Comunidad por la Conservación A.C.,6504255582,7102481972,6504255582,-,Mexico,1.0,1105,"Ecology, Evolution, Behavior and Systematics",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,41| 31,Environmental Sciences| Biological Sciences,3109| 3103| 4104,Zoology| Ecology| Environmental management,SDG 15,Canine Behavior and Zoonotic Risks,1125,40.811,Impact of Domestic Dogs on Wildlife Dynamics,82932,69.265,Definitive,2024.0,4.0,N/A,"Hortelano-Moncada, Y.| Ramos-Rendón, Á.K.| Gil-Alarcón, G.| Landeta-Solis, L.J.| Vilchis-Conde, J.M.| Flores-Martínez, J.J.| Rodríguez-Medina, R.| Cervantes, F.A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
