Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
18433510800,18433510800,Molecular dynamics simulation of the follicle-stimulating hormone receptor. Understanding the conformational dynamics of receptor variants at positions N680 and D408 from in silico analysis,"Jardón-Valadez, E.| Castillo-Guajardo, D.| Martínez-Luis, I.| Gutiérrez-Sagal, R.| Zariñán, T.| Ulloa-Aguirre, A.",6.0,56053414400| 18433510800| 57204737924| 6507628927| 6507100528| 56013662000,2018.0,2018-11-01,PLoS ONE,13,11,-,e0207526,ISSN-19326203,10600153309.0,Journal,Public Library of Science,English,1.18,22,5.4,9,1.1,14,0.61,21.0,9.0,0.16,19.27,44.0,67.0,0.0,0.0,"Jardón-Valadez, E., Castillo-Guajardo, D., Martínez-Luis, I. and 3 more (...) (2018).Molecular dynamics simulation of the follicle-stimulating hormone receptor. Understanding the conformational dynamics of receptor variants at positions N680 and D408 from in silico analysis. PLoS ONE,13(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85056973905&origin=resultslist,10.1371/journal.pone.0207526,Article,Gold|Green,2-s2.0-85056973905,30462715,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505017| 505023| 505009,Academic| Government,3.0,60112837| 60009149| 60032442,Universidad Autónoma Metropolitana-Lerma| Instituto Nacional de la Nutrición Salvador Zubiran| Universidad Nacional Autónoma de México,56053414400,56013662000,56053414400,-,Mexico,1.0,1000,Multidisciplinary,-,-,-,-,-,-,MD,Multidisciplinary,MD,Multidisciplinary,-,Iodine Deficiency and Thyroid Health in Infants,452,42.381,Hormonal Receptors in Reproductive Health Dynamics,10306,69.911,Defensible,2018.0,9.0,N/A,"Jardón-Valadez, E.| Castillo-Guajardo, D.| Martínez-Luis, I.| Gutiérrez-Sagal, R.| Zariñán, T.| Ulloa-Aguirre, A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Mexico,0
