Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57200990996,57200990996,Catalytic Reduction of Nitrous Oxide by the Low-Symmetry Pt8 Cluster,"Hernández, E.| Bertin, V.| Soto, J.| Miralrio, A.| Castro, M.",5.0,57200990996| 7006591948| 55152585400| 56195473300| 16738293400,2018.0,2018-03-01,Journal of Physical Chemistry A,122,8,2209-2220,-,ISSN-10895639,26969.0,Journal,American Chemical Society,English,0.96,32,5.3,25,0.969,22,1.42,39.0,20.0,1.08,11.15,27.0,27.0,1.0,0.0,"Hernández, E., Bertin, V., Soto, J. and 2 more (...) (2018).Catalytic Reduction of Nitrous Oxide by the Low-Symmetry Pt8 Cluster. Journal of Physical Chemistry A,122(8) 2209-2220",https://www.scopus.com/record/display.url?eid=2-s2.0-85042798751&origin=resultslist,10.1021/acs.jpca.7b11055,Article,,2-s2.0-85042798751,29437397,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442| 60005847,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Quimica",57200990996,16738293400,16738293400,-,Mexico,1.0,1606,Physical and Theoretical Chemistry,2| 4,Engineering & Technology| Natural Sciences,249| 409,Engineering - Petroleum| Chemistry,37,Physical Sciences,51| 34,Physical Sciences| Chemical Sciences,3407| 3406| 5102,"Theoretical and computational chemistry| Physical chemistry| Atomic, molecular and optical physics",SDG 3,Quantum Chemistry and Molecular Interaction Insights,8,83.453,Magnetic Properties and Structural Dynamics of Nanoclusters,7227,73.61,Very Good,2018.0,20.0,N/A,"Hernández, E.| Bertin, V.| Soto, J.| Miralrio, A.| Castro, M.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
