Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55993982300,55993982300,"Antibiotic resistance and multidrug-resistant efflux pumps expression in lactic acid bacteria isolated from pozol, a nonalcoholic Mayan maize fermented beverage","Wacher-Rodarte, M.D.C.| Trejo-Muñúzuri, T.P.| Montiel-Aguirre, J.F.| Drago-Serrano, M.E.| Gutiérrez-Lucas, R.L.| Castañeda-Sánchez, J.I.| Sainz-Espuñes, T.",7.0,56262138600| 57192873361| 57192879023| 56013677200| 55993982300| 26657168500| 26666383400,2016.0,2016-05-01,Food Science and Nutrition,4,3,423-430,-,ISSN-20487177,21100464557.0,Journal,Wiley-Blackwell,English,1.04,27,1.8,48,0.643,29,0.68,38.0,17.0,0.36,8.42,31.0,53.0,0.0,0.0,"Wacher-Rodarte, M.D.C., Trejo-Muñúzuri, T.P., Montiel-Aguirre, J.F. and 4 more (...) (2016).Antibiotic resistance and multidrug-resistant efflux pumps expression in lactic acid bacteria isolated from pozol, a nonalcoholic Mayan maize fermented beverage. Food Science and Nutrition,4(3) 423-430",https://www.scopus.com/record/display.url?eid=2-s2.0-85008426023&origin=resultslist,10.1002/fsn3.304,Article,Hybrid gold|Green,2-s2.0-85008426023,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60010210,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco,56262138600,26666383400,26666383400,-,Mexico,1.0,1106,Food Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30| 32,"Agricultural, Veterinary And Food Sciences| Biomedical And Clinical Sciences",3210| 3006,Nutrition and dietetics| Food sciences,-,Macrophage Responses in Tuberculosis and Protein Interactions,497,79.071,Multidrug Resistance Mechanisms in Bacterial Pathogens,3106,97.583,Defensible,2016.0,17.0,N/A,"Wacher-Rodarte, M.D.C.| Trejo-Muñúzuri, T.P.| Montiel-Aguirre, J.F.| Drago-Serrano, M.E.| Gutiérrez-Lucas, R.L.| Castañeda-Sánchez, J.I.| Sainz-Espuñes, T.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
