Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
26635050100,26635050100,Product design of a ready to eat Sous vide marinated pork meat based on consumer acceptability and prebiotic index,"Domínguez-Soberanes, J.| Escalona-Buendía, H.B.| Flores-Nájera, A.| De-La-Rocha González, A.| Chávez-Vela, N.| Rodríguez-Serrano, G.",6.0,57201861035| 57194437346| 26635050100| 57195474356| 25824635400| 6505895038,2017.0,2017-08-01,Revista Mexicana de Ingeniera Quimica,16,2,497-501,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.65,52,1.6,50,0.328,47,3.41,112.0,3.0,0.1,10.49,62.0,69.0,0.0,0.0,"Domínguez-Soberanes, J., Escalona-Buendía, H.B., Flores-Nájera, A. and 3 more (...) (2017).Product design of a ready to eat Sous vide marinated pork meat based on consumer acceptability and prebiotic index. Revista Mexicana de Ingeniera Quimica,16(2) 497-501",https://www.scopus.com/record/display.url?eid=2-s2.0-85028304021&origin=resultslist,-,Article,,2-s2.0-85028304021,-,Universidad Autónoma Metropolitana| Universidad Panamericana (UP)| Autonomous University of Aguascalientes,505017| 702732| 704841,Academic,3.0,60012895| 60029446| 60028381,Universidad Panamericana| Autonomous University of Aguascalientes Centro de Ciencias Basicas| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57201861035,6505895038,6505895038,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,31| 40| 30,"Biological Sciences| Engineering| Agricultural, Veterinary And Food Sciences",3106| 4004| 3006,Industrial biotechnology| Chemical engineering| Food sciences,-,Interplay of Taste and Olfactory Sensations,588,74.951,Sensory Analysis and Consumer Preferences in Food Products,4811,93.19,Defensible,2017.0,3.0,N/A,"Domínguez-Soberanes, J.| Escalona-Buendía, H.B.| Flores-Nájera, A.| De-La-Rocha González, A.| Chávez-Vela, N.| Rodríguez-Serrano, G.",Universidad Autónoma Metropolitana| Universidad Panamericana (UP)| Autonomous University of Aguascalientes,Mexico,0
