Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195460248,57195460248,Photodegradation of phenol using reconstructed Ce doped Zn/Al layered double hydroxides as photocatalysts,"Suárez-Quezada, M.| Romero-Ortiz, G.| Suárez, V.| Morales-Mendoza, G.| Lartundo-Rojas, L.| Navarro-Cerón, E.| Tzompantzi, F.| Robles, S.| Gómez, R.| Mantilla, A.",10.0,57090855900| 57195457935| 20436960400| 36994821200| 57455354200| 57090761900| 55993626500| 57195460248| 55568514480| 6603026129,2016.0,2016-08-01,Catalysis Today,271,-,213-219,-,ISSN-09205861,16377.0,Journal,Elsevier B.V.,English,1.37,14,7.8,8,1.322,12,2.02,104.0,63.0,1.3,16.16,8.0,22.0,0.0,0.0,"Suárez-Quezada, M., Romero-Ortiz, G., Suárez, V. and 7 more (...) (2016).Photodegradation of phenol using reconstructed Ce doped Zn/Al layered double hydroxides as photocatalysts. Catalysis Today,271213-219",https://www.scopus.com/record/display.url?eid=2-s2.0-85027920083&origin=resultslist,10.1016/j.cattod.2016.01.009,Article,,2-s2.0-85027920083,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60019176| 60028381,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57090855900,6603026129,6603026129,-,Mexico,1.0,1503| 1600,Catalysis| General Chemistry,4| 2,Natural Sciences| Engineering & Technology,409| 219| 249,Chemistry| Engineering - Chemical| Engineering - Petroleum,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,-,Photocatalytic Innovations in Carbon Dioxide Reduction,240,99.804,Photocatalytic Innovations in Layered Double Hydroxides,39180,94.103,Very Good,2016.0,63.0,N/A,"Suárez-Quezada, M.| Romero-Ortiz, G.| Suárez, V.| Morales-Mendoza, G.| Lartundo-Rojas, L.| Navarro-Cerón, E.| Tzompantzi, F.| Robles, S.| Gómez, R.| Mantilla, A.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
