Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
14321152100,14321152100,"Relevance of the ancestry for the variability of the Drug-Metabolizing Enzymes CYP2C9, CYP2C19 and CYP2D6 polymorphisms in a multiethnic Costa Rican population","Céspedes-Garro, C.| Rodrigues-Soares, F.| Jiménez-Arce, G.| Naranjo, M.-E.G.| Tarazona-Santos, E.| Fariñas, H.| Barrantes, R.| Llerena, A.| Ferreiro, V.| Sarmiento, A.P.| Borbón, A.| Rodeiro, I.| Álvárez, M.| Pérez, B.| Delgado, R.| Remirez, D.| Calzadilla, L.R.| Terán, E.| Terán, S.| Hernández, F.| Ortiz-López, R.| Rojas-Martínez, A.| Garza-Ocañas, L.| Pérez-Páramo, Y.X.| López-López, M.| Ortega-Vázquez, A.| Monroy-Jaramillo, N.| Jung-Cook, H.| Fricke-Galindo, I.| Alonso-Vilatela, E.| Corona-Vázquez, T.| Sosa-Macías, M.G.| Galaviz-Hernández, C.| Lares-Aseff, I.| Lazalde-Ramos, B.P.| Ramírez-Roa, R.| Tinoco, C.A.| Grazina, M.| Dorado, P.| Peñas-Lledó, E.M.| Cobaleda, J.| Naranjo, M.E.G.| de Andrés, F.| Estévez-Carrizo, F.E.",44.0,55935944100| 56422253600| 6507165067| 55256651500| 6602570139| 6507659036| 7004415266| 7005457720| 6601976784| 55935808700| 55936041100| 6602314378| 55144773600| 56355450300| 16743519600| 6602074384| 55144785700| 57221408943| 59789137300| 7202801165| 6603385591| 7004551916| 56000832000| 55204781200| 55539164700| 6505683507| 55936067000| 7201617832| 56461366300| 14321152100| 7003671089| 10939223900| 17134661600| 57190298730| 37026358600| 55204781300| 57190299568| 6507338176| 6602105006| 6701545452| 6603259776| 55256651500| 57193817083| 8303082900,2016.0,2016-09-01,Revista de Biologia Tropical,64,3,1067-1076,-,ISSN-00347744,13567.0,Journal,Universidad de Costa Rica,English,0.63,53,1.1,50,0.335,44,6.72,130.0,12.0,0.95,6.29,38.0,30.0,0.0,0.0,"Céspedes-Garro, C., Rodrigues-Soares, F., Jiménez-Arce, G. and 41 more (...) (2016).Relevance of the ancestry for the variability of the Drug-Metabolizing Enzymes CYP2C9, CYP2C19 and CYP2D6 polymorphisms in a multiethnic Costa Rican population. Revista de Biologia Tropical,64(3) 1067-1076",https://www.scopus.com/record/display.url?eid=2-s2.0-84978983285&origin=resultslist,10.15517/rbt.v64i3.20901,Article,Gold|Green,2-s2.0-84978983285,29461783,Universidad Autonoma de Nuevo Leon| University of Coimbra| Universidade Federal de Minas Gerais| University of Costa Rica| University of Extremadura| Universidad de Montevideo| Universidad Autónoma Metropolitana| Universidad San Francisco de Quito| Universidad de Guayaquil| Asociación Benéfica Prisma| Pontificia Universidad Católica Argentina Santa María de los Buenos Aires - UCA| Instituto Nacional de Neurologia y Neurocirugia| Universidad Javeriana| Instituto Politécnico Nacional,505013| 328011| 602027| 502001| 312020| 702757| 505017| 701423| 701417| 701155| 703072| 505040| 604006| 505011,Academic| Government,14.0,60017838| 60071929| 60030074| 60071235| 60032487| 60080622| 60033545| 112212087| 112586746| 60086410| 106031827| 112803340| 60072059| 60072042| 60025417| 60014923| 60000029| 60019176| 60279074| 60020985| 60071632,"Universidad de Extremadura| Universidad de Costa Rica| Universidade Federal de Minas Gerais| Asociacion Benefica PRISMA Lima| Pontificia Universidad Catolica Argentina| Fundacion Genos| Pontificia Universidad Javeriana| CEBIMAR| Facultad de Medicina Calixto García| Centro de Investigación y Desarrollo de Medicamentos| CECMED| Centro Comunitario de Salud Mental la Habana Vieja| Universidad San Francisco de Quito| Universidad de Guayaquil| Universidad Autónoma de Nuevo León| Universidad Autónoma Metropolitana| Instituto Nacional de Neurología y Neurocirugía| Instituto Politécnico Nacional| National Autonomous University of Nicaragua, Leon| Universidade de Coimbra| Universidad de Montevideo",55935944100,8303082900,7004415266,-,Spain| Ecuador| Mexico| Costa Rica| Uruguay| Cuba| Portugal| Colombia| Peru| Brazil| Nicaragua| Argentina,12.0,1100,General Agricultural and Biological Sciences,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 41,Biological Sciences| Environmental Sciences,3109| 4104| 3103,Zoology| Environmental management| Ecology,-,Pharmacokinetics and Drug Interaction Mechanisms,857,31.982,CYP2D6 Variability in Drug Metabolism and Pharmacogenetics,5553,83.207,Very Good,2016.0,12.0,N/A,"Céspedes-Garro, C.| Rodrigues-Soares, F.| Jiménez-Arce, G.| Naranjo, M.-E.G.| Tarazona-Santos, E.| Fariñas, H.| Barrantes, R.| Llerena, A.| Ferreiro, V.| Sarmiento, A.P.| Borbón, A.| Rodeiro, I.| Álvárez, M.| Pérez, B.| Delgado, R.| Remirez, D.| Calzadilla, L.R.| Terán, E.| Terán, S.| Hernández, F.| Ortiz-López, R.| Rojas-Martínez, A.| Garza-Ocañas, L.| Pérez-Páramo, Y.X.| López-López, M.| Ortega-Vázquez, A.| Monroy-Jaramillo, N.| Jung-Cook, H.| Fricke-Galindo, I.| Alonso-Vilatela, E.| Corona-Vázquez, T.| Sosa-Macías, M.G.| Galaviz-Hernández, C.| Lares-Aseff, I.| Lazalde-Ramos, B.P.| Ramírez-Roa, R.| Tinoco, C.A.| Grazina, M.| Dorado, P.| Peñas-Lledó, E.M.| Cobaleda, J.| Naranjo, M.E.G.| de Andrés, F.| Estévez-Carrizo, F.E.",Universidad Autonoma de Nuevo Leon| University of Coimbra| Universidade Federal de Minas Gerais| University of Costa Rica| University of Extremadura| Universidad de Montevideo| Universidad Autónoma Metropolitana| Universidad San Francisco de Quito| Universidad de Guayaquil| Asociación Benéfica Prisma| Pontificia Universidad Católica Argentina Santa María de los Buenos Aires - UCA| Instituto Nacional de Neurologia y Neurocirugia| Universidad Javeriana| Instituto Politécnico Nacional,Spain| Ecuador| Mexico| Costa Rica| Uruguay| Cuba| Portugal| Colombia| Peru| Brazil| Nicaragua| Argentina,0
