Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57211533959,57211533959,"Spectral, multifractal and informational analysis of PM10 time series measured in Mexico City Metropolitan Area","Cárdenas-Moreno, P.R.| Moreno-Torres, L.R.| Lovallo, M.| Telesca, L.| Ramírez-Rojas, A.",5.0,57211533959| 57076768800| 6604059793| 7005785265| 6506754178,2021.0,2021-03-01,Physica A: Statistical Mechanics and its Applications,565,-,-,125545,ISSN-03784371,29115.0,Journal,Elsevier B.V.,English,1.16,24,7.1,5,0.891,19,0.85,14.0,9.0,0.72,8.38,38.0,38.0,0.0,0.0,"Cárdenas-Moreno, P.R., Moreno-Torres, L.R., Lovallo, M. and 2 more (...) (2021).Spectral, multifractal and informational analysis of PM10 time series measured in Mexico City Metropolitan Area. Physica A: Statistical Mechanics and its Applications,565",https://www.scopus.com/record/display.url?eid=2-s2.0-85097172194&origin=resultslist,10.1016/j.physa.2020.125545,Article,,2-s2.0-85097172194,-,Universidad Autónoma Metropolitana| National Research Council of Italy| Instituto Politécnico Nacional,505017| 321003| 505011,Academic| Government,3.0,60014923| 60019176| 105624590| 60028320,"Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| ARPAB| Istituto Di Metodologie Per L'analisi Ambientale, Tito Scalo",57211533959,6506754178,7005785265,-,Mexico| Italy,2.0,2613| 3104,Statistics and Probability| Condensed Matter Physics,4| 2,Natural Sciences| Engineering & Technology,439| 431| 344| 213,Physics & Astronomy| Mathematics| Statistics & Operational Research| Data Science,37,Physical Sciences,49,Mathematical Sciences,4901| 4902,Applied mathematics| Mathematical physics,SDG 11,Dynamics of Financial Markets and Power Law,1053,21.975,Multifractal Dynamics in Financial and Environmental Systems,973,95.19,Defensible,2021.0,9.0,N/A,"Cárdenas-Moreno, P.R.| Moreno-Torres, L.R.| Lovallo, M.| Telesca, L.| Ramírez-Rojas, A.",Universidad Autónoma Metropolitana| National Research Council of Italy| Instituto Politécnico Nacional,Mexico| Italy,0
