Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58451539000,58451539000,Equity and geography of opportunities in Mexico: The territorial distribution of higher education markets in Oaxaca,"Mejía Pérez, G.| González Callejas, J.L.| Pérez Ramos, T.A.",3.0,57195952967| 58453641100| 58451539000,2023.0,2023-01-01,Education Policy Analysis Archives,31,-,-,78,ISSN-10682341,14193.0,Journal,Arizona State University,Spanish,0.55,59,1.2,68,0.313,59,0.87,29.0,2.0,0.27,7.44,56.0,62.0,0.0,1.0,"Mejía Pérez, G., González Callejas, J.L., Pérez Ramos, T.A. (2023).Equity and geography of opportunities in Mexico: The territorial distribution of higher education markets in Oaxaca. Education Policy Analysis Archives,31",https://www.scopus.com/record/display.url?eid=2-s2.0-85163923832&origin=resultslist,10.14507/epaa.31.7269,Article,Gold,2-s2.0-85163923832,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 60014923| 60010210,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco,57195952967,58451539000,-,-,Mexico,1.0,3304,Education,3,Social Sciences & Management,318,Education & Training,41,Education Studies,39,Education,3903| 3902,"Education systems| Education policy, sociology and philosophy",SDG 4,Internationalization and Quality in Higher Education Systems,908,60.432,Transformations in Mexican Higher Education Policies,26517,45.978,Definitive,2023.0,2.0,N/A,"Mejía Pérez, G.| González Callejas, J.L.| Pérez Ramos, T.A.",Universidad Autónoma Metropolitana,Mexico,0
