Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222240956,57222240956,Effect of C/N ratio on the PHA accumulation capability of microbial mixed culture fed with leachates from the organic fraction of municipal solid waste (OFMSW),"Sánchez Valencia, A.I.| Rojas Zamora, U.| Meraz Rodríguez, M.| Álvarez Ramírez, J.| Salazar Peláez, M.L.| Fajardo Ortiz, C.",6.0,57222240956| 57222243439| 57186646900| 55399527300| 37104911100| 55620064900,2021.0,2021-04-01,Journal of Water Process Engineering,40,-,-,101975,ISSN-22147144,21100324365.0,Journal,Elsevier Ltd,English,1.31,19,7.2,11,1.027,12,2.24,70.0,48.0,1.7,15.86,7.0,16.0,0.0,0.0,"Sánchez Valencia, A.I., Rojas Zamora, U., Meraz Rodríguez, M. and 3 more (...) (2021).Effect of C/N ratio on the PHA accumulation capability of microbial mixed culture fed with leachates from the organic fraction of municipal solid waste (OFMSW). Journal of Water Process Engineering,40",https://www.scopus.com/record/display.url?eid=2-s2.0-85101999859&origin=resultslist,10.1016/j.jwpe.2021.101975,Article,,2-s2.0-85101999859,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 60023193,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana - Azcapotzalco,57222240956,55620064900,55620064900,-,Mexico,1.0,1305| 1508| 2213| 2311,"Biotechnology| Process Chemistry and Technology| Safety, Risk, Reliability and Quality| Waste Management and Disposal",5| 2| 3,Life Sciences & Medicine| Engineering & Technology| Social Sciences & Management,507| 249| 424| 219,Biological Sciences| Engineering - Petroleum| Environmental Sciences| Engineering - Chemical,36| 32| 37,Engineering| Life Sciences| Physical Sciences,40,Engineering,4011| 4005| 4004,Environmental engineering| Civil engineering| Chemical engineering,SDG 6| SDG 11| SDG 12,Biodegradable Polymers and Microplastics in Environment,333,99.673,Polyhydroxyalkanoates: Sustainable Biopolymer Production Insights,544,99.48,Definitive,2021.0,48.0,N/A,"Sánchez Valencia, A.I.| Rojas Zamora, U.| Meraz Rodríguez, M.| Álvarez Ramírez, J.| Salazar Peláez, M.L.| Fajardo Ortiz, C.",Universidad Autónoma Metropolitana,Mexico,0
