Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57191625763,57191625763,"Interactions between home care and hospital care during pregnancy and postpartum among low-income women in a maternity clinic in Cartagena, Colombia","Giraldo-Gartner, V.| Muñoz-Rondón, C.| Buitrago-Echverri, M.T.| Abadía-Barrero, C.E.",4.0,36801683800| 57191625763| 57191608051| 7801355756,2016.0,2016-07-01,Revista Colombiana de Anestesiologia,44,3,224-229,-,ISSN-01203347,13000154708.0,Journal,Elsevier Doyma,English| Spanish,0.44,67,0.7,60,0.163,67,3.17,66.0,1.0,0.0,8.44,73.0,71.0,0.0,0.0,"Giraldo-Gartner, V., Muñoz-Rondón, C., Buitrago-Echverri, M.T. and 1 more (...) (2016).Interactions between home care and hospital care during pregnancy and postpartum among low-income women in a maternity clinic in Cartagena, Colombia. Revista Colombiana de Anestesiologia,44(3) 224-229",https://www.scopus.com/record/display.url?eid=2-s2.0-84992135307&origin=resultslist,10.1016/j.rca.2016.04.009,Article,Gold,2-s2.0-84992135307,-,Universidad Autónoma Metropolitana| University of Massachusetts| Universidad Javeriana| University of Connecticut,505017| 508295| 604006| 508275,Academic,4.0,60014313| 60010210| 60033545| 60022659| 119214164,University of Massachusetts Amherst| Universidad Autónoma Metropolitana Unidad Xochimilco| Pontificia Universidad Javeriana| University of Connecticut| Grupo Antropología Médica Crítica,36801683800,7801355756,36801683800,-,Mexico| United States| Colombia,3.0,2703| 2706,Anesthesiology and Pain Medicine| Critical Care and Intensive Care Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,SDG 3| SDG 10,Enhancing Childbirth Experiences through Midwifery Practices,1067,22.564,Empowerment and Choices in Childbirth Experience,53756,58.039,Defensible,2016.0,1.0,N/A,"Giraldo-Gartner, V.| Muñoz-Rondón, C.| Buitrago-Echverri, M.T.| Abadía-Barrero, C.E.",Universidad Autónoma Metropolitana| University of Massachusetts| Universidad Javeriana| University of Connecticut,Mexico| United States| Colombia,0
