Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57189095235,57189095235,Lupeol acetate production and antioxidant activity of a cell suspension culture from Cnidoscolus chayamansa leaves,"Pérez-González, M.Z.| Nieto-Trujillo, A.| Gutiérrez-Rebolledo, G.A.| García-Martínez, I.| Estrada-Zúñiga, M.E.| Bernabé-Antonio, A.| Jiménez-Arellanes, M.A.| Cruz-Sosa, F.",8.0,57189095235| 57195480935| 59330316000| 54417244200| 56013573600| 36543544800| 7202357682| 56013839300,2019.0,2019-09-01,South African Journal of Botany,125,-,30-38,-,ISSN-02546299,17257.0,Journal,Elsevier B.V.,English,1.08,27,2.8,33,0.479,40,2.48,60.0,26.0,1.07,9.34,20.0,27.0,0.0,0.0,"Pérez-González, M.Z., Nieto-Trujillo, A., Gutiérrez-Rebolledo, G.A. and 5 more (...) (2019).Lupeol acetate production and antioxidant activity of a cell suspension culture from Cnidoscolus chayamansa leaves. South African Journal of Botany,12530-38",https://www.scopus.com/record/display.url?eid=2-s2.0-85068250731&origin=resultslist,10.1016/j.sajb.2019.06.030,Article,Hybrid gold,2-s2.0-85068250731,-,Hospital de Especialidades| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico| Universidad de Guadalajara,505031| 505017| 505051| 505019,Medical| Academic,4.0,60028381| 115966955| 60002281| 60008943| 60019221,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Tecnológico de Estudios Superiores de Ecatepec| Universidad Autónoma del Estado de México| Universidad de Guadalajara| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI,57189095235,56013839300,56013839300,-,Mexico,1.0,1110,Plant Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,42| 31,Health Sciences| Biological Sciences,3108| 4208,"Plant biology| Traditional, complementary and integrative medicine",-,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Nutritional and Medicinal Potential of Chaya Plant,63626,59.604,Very Good,2019.0,26.0,N/A,"Pérez-González, M.Z.| Nieto-Trujillo, A.| Gutiérrez-Rebolledo, G.A.| García-Martínez, I.| Estrada-Zúñiga, M.E.| Bernabé-Antonio, A.| Jiménez-Arellanes, M.A.| Cruz-Sosa, F.",Hospital de Especialidades| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico| Universidad de Guadalajara,Mexico,0
