Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219092783,57219092783,Deterministic modeling of single-channel and whole-cell currents,"Juayerk-Herrera, K.L.| Félix-Martínez, G.J.| Picones, A.| Del-Río-Correa, J.L.| Godínez-Fernández, J.R.",5.0,57219092783| 56326366800| 6603333294| 8609858500| 6505991168,2021.0,2021-01-07,Journal of Theoretical Biology,508,-,-,110459,ISSN-00225193,29663.0,Journal,Academic Press,English,0.8,44,5.2,9,0.601,22,0.86,24.0,2.0,0.21,9.52,66.0,66.0,0.0,0.0,"Juayerk-Herrera, K.L., Félix-Martínez, G.J., Picones, A. and 2 more (...) (2021).Deterministic modeling of single-channel and whole-cell currents. Journal of Theoretical Biology,508",https://www.scopus.com/record/display.url?eid=2-s2.0-85091225754&origin=resultslist,10.1016/j.jtbi.2020.110459,Article,,2-s2.0-85091225754,32890554,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,57219092783,6505991168,6505991168,-,Mexico,1.0,1100| 1300| 2400| 2604| 2611| 2613,"General Agricultural and Biological Sciences| General Biochemistry,Genetics and Molecular Biology| General Immunology and Microbiology| Applied Mathematics| Modeling and Simulation| Statistics and Probability",2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,344| 507| 213| 431| 502,Statistics & Operational Research| Biological Sciences| Data Science| Mathematics| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,31| 49,Biological Sciences| Mathematical Sciences,-,-,-,Ion Channel Dynamics in Neurological Disorders,374,55.134,Markov Models in Ion Channel Dynamics,30464,56.031,Very Good,2021.0,2.0,N/A,"Juayerk-Herrera, K.L.| Félix-Martínez, G.J.| Picones, A.| Del-Río-Correa, J.L.| Godínez-Fernández, J.R.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
