Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57189347026,57189347026,Cucurbita ficifolia Bouché increases insulin secretion in RINm5F cells through an influx of Ca2+ from the endoplasmic reticulum,"Miranda-Perez, M.E.| Ortega-Camarillo, C.| Del Carmen Escobar-Villanueva, M.| Blancas-Flores, G.| Alarcon-Aguilar, F.J.",5.0,57189347026| 57188536060| 57189346300| 56013707500| 55989721500,2016.0,2016-07-21,Journal of Ethnopharmacology,188,-,159-166,-,ISSN-03788741,23015.0,Journal,Elsevier Ireland Ltd,English,1.54,11,5.6,24,1.087,21,1.44,37.0,32.0,1.14,7.9,18.0,26.0,0.0,0.0,"Miranda-Perez, M.E., Ortega-Camarillo, C., Del Carmen Escobar-Villanueva, M. and 2 more (...) (2016).Cucurbita ficifolia Bouché increases insulin secretion in RINm5F cells through an influx of Ca2+ from the endoplasmic reticulum. Journal of Ethnopharmacology,188159-166",https://www.scopus.com/record/display.url?eid=2-s2.0-84969584495&origin=resultslist,10.1016/j.jep.2016.04.061,Article,,2-s2.0-84969584495,27174079,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505017| 505006,Government| Academic,2.0,60028381| 60008467,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano del Seguro Social,57189347026,55989721500,57189347026,-,Mexico,1.0,3002| 3004,Drug Discovery| Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,4208| 3214,"Traditional, complementary and integrative medicine| Pharmacology and pharmaceutical sciences",SDG 3,Medicinal Plant Extracts for Pain Management,170,62.59,Cecropia Plant Extracts in Health Applications,52076,52.049,Defensible,2016.0,32.0,N/A,"Miranda-Perez, M.E.| Ortega-Camarillo, C.| Del Carmen Escobar-Villanueva, M.| Blancas-Flores, G.| Alarcon-Aguilar, F.J.",Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,Mexico,0
