Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219433352,57219433352,"Molecular assessment of the genus Sargassum (Fucales, Phaeophyceae) from the Mexican coasts of the Gulf of Mexico and Caribbean, with the description of S. xochitlae sp. nov.","González-Nieto, D.| Oliveira, M.C.| Resendiz, M.L.N.| Dreckmann, K.M.| Mateo-Cid, L.E.| Sentíes, A.",6.0,57219433352| 55340128500| 56205756200| 6507105474| 6507219464| 57154686000,2020.0,2020-10-09,Phytotaxa,461,4,254-274,-,ISSN-11793155,21100209326.0,Journal,Magnolia Press,English,0.87,40,1.7,50,0.443,46,1.0,34.0,30.0,1.14,9.68,16.0,24.0,0.0,2.0,"González-Nieto, D., Oliveira, M.C., Resendiz, M.L.N. and 3 more (...) (2020).Molecular assessment of the genus Sargassum (Fucales, Phaeophyceae) from the Mexican coasts of the Gulf of Mexico and Caribbean, with the description of S. xochitlae sp. nov.. Phytotaxa,461(4) 254-274",https://www.scopus.com/record/display.url?eid=2-s2.0-85092700108&origin=resultslist,10.11646/phytotaxa.461.4.3,Article,,2-s2.0-85092700108,-,Universidad Autónoma Metropolitana| Universidade de São Paulo| Instituto Politécnico Nacional,505017| 602049| 505011,Academic,3.0,60014923| 60008088| 60028381| 60019176,Universidad Autónoma Metropolitana| Universidade de São Paulo| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional,57219433352,57154686000,57154686000,-,Mexico| Brazil,2.0,1105| 1110,"Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3108,Plant biology,-,Marine Ecosystem Dynamics and Climate Resilience,1088,48.79,Sargassum Diversity and Cultivation in Coastal Ecosystems,28097,63.468,Very Good,2020.0,30.0,N/A,"González-Nieto, D.| Oliveira, M.C.| Resendiz, M.L.N.| Dreckmann, K.M.| Mateo-Cid, L.E.| Sentíes, A.",Universidad Autónoma Metropolitana| Universidade de São Paulo| Instituto Politécnico Nacional,Mexico| Brazil,0
