Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57220895163,57220895163,Steroidal saponin from Agave marmorata Roezl modulates inflammatory response by inhibiting NF-κB and AP-1,"Cortés A, J.| Sánchez-Mendoza, E.| Zamilpa, A.| González-Cortazar, M.| Herrera-Ruiz, M.| Almanza-Pérez, J.C.| Terán-Cabanillas, E.| Condé, R.| Domínguez-Ramírez, L.| Arcos, E.M.| Jiménez-Ferrer, J.E.",11.0,57220895163| 56013623600| 55995895500| 56000817300| 55993760000| 56013541000| 55342862700| 8101171400| 6508069538| 57220901819| 12244113100,2022.0,2022-01-01,Natural Product Research,36,4,1123-1128,-,ISSN-14786419,24819.0,Journal,Taylor and Francis Ltd.,English,0.94,34,4.5,25,0.44,41,1.3,36.0,5.0,0.3,13.14,46.0,61.0,0.0,0.0,"Cortés A, J., Sánchez-Mendoza, E., Zamilpa, A. and 8 more (...) (2022).Steroidal saponin from Agave marmorata Roezl modulates inflammatory response by inhibiting NF-κB and AP-1. Natural Product Research,36(4) 1123-1128",https://www.scopus.com/record/display.url?eid=2-s2.0-85097810389&origin=resultslist,10.1080/14786419.2020.1855638,Article,,2-s2.0-85097810389,33342288,Universidad Autonoma del Estado de Morelos| Instituto Nacional de Salud Publica| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad de las Americas Puebla| Centro de Investigaciones Biologicas Del Noroeste,505016| 505010| 505017| 505006| 505055| 505026,Government| Academic,6.0,60008467| 60028381| 60010210| 123224623| 60022420| 60031120| 60021746| 60025626,Instituto Mexicano del Seguro Social| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Xochimilco| Facultad de Ciencias de la Nutrición y Gastronomía| Instituto Nacional de Salud Publica| Universidad de las Américas Puebla| Centro de Investigaciones Biologicas Del Noroeste| Universidad Autónoma del Estado de Morelos,57220895163,12244113100,12244113100,-,Mexico,1.0,1110| 1303| 1602| 1605,Plant Science| Biochemistry| Analytical Chemistry| Organic Chemistry,5| 2| 4,Life Sciences & Medicine| Engineering & Technology| Natural Sciences,507| 409| 502| 249,Biological Sciences| Chemistry| Agriculture & Forestry| Engineering - Petroleum,32| 37,Life Sciences| Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,SDG 3,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Saponin Compounds and Their Therapeutic Applications,21058,80.52,Very Good,2022.0,5.0,N/A,"Cortés A, J.| Sánchez-Mendoza, E.| Zamilpa, A.| González-Cortazar, M.| Herrera-Ruiz, M.| Almanza-Pérez, J.C.| Terán-Cabanillas, E.| Condé, R.| Domínguez-Ramírez, L.| Arcos, E.M.| Jiménez-Ferrer, J.E.",Universidad Autonoma del Estado de Morelos| Instituto Nacional de Salud Publica| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad de las Americas Puebla| Centro de Investigaciones Biologicas Del Noroeste,Mexico,0
