Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57721243600,57721243600,Unraveling the Mugil curema complex of American coasts integrating genetic variations and otolith shapes,"Ibañez, A.| Rangely, J.| Ávila-Herrera, L.| da Silva, V.E.L.| Pacheco-Almanzar, E.| Neves, J.M.M.| Avigliano, E.| Fortunato, R.C.| Volpedo, A.V.| Fabré, N.N.",10.0,56013853600| 37124943900| 57721243600| 57193548323| 39161686500| 57189994792| 55785855100| 56890915300| 6506541513| 7004338208,2022.0,2022-08-31,"Estuarine, Coastal and Shelf Science",273,-,-,107914,ISSN-02727714,26844.0,Journal,Academic Press,English,0.98,31,5.5,18,0.774,17,1.63,30.0,15.0,1.58,8.85,21.0,17.0,0.0,0.0,"Ibañez, A., Rangely, J., Ávila-Herrera, L. and 7 more (...) (2022).Unraveling the Mugil curema complex of American coasts integrating genetic variations and otolith shapes. Estuarine, Coastal and Shelf Science,273",https://www.scopus.com/record/display.url?eid=2-s2.0-85131127190&origin=resultslist,10.1016/j.ecss.2022.107914,Article,,2-s2.0-85131127190,-,Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Autónoma Metropolitana| Pontifícia Universidade Católica de Minas Gerais| Universidad de Buenos Aires| Universidade Federal de Alagoas,601002| 505017| 602070| 601004| 602021,Academic| Government,5.0,60028381| 60005405| 60055047| 60272052| 60001563| 60004518,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidade Federal de Alagoas| Instituto de Ciencias Biologicas e da Saude, Pontifical Catholic University of Minas Gerais| Instituto de Investigaciones en Producción Animal (INPA)| Universidad de Buenos Aires| Consejo Nacional de Investigaciones Científicas y Técnicas",56013853600,7004338208,56013853600,-,Mexico| Brazil| Argentina,3.0,1104| 1910,Aquatic Science| Oceanography,5| 4,Life Sciences & Medicine| Natural Sciences,450| 416| 502,Geology| Earth & Marine Sciences| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,MD,Multidisciplinary,MD,Multidisciplinary,SDG 14,Biodiversity and Aquaculture in the Mediterranean Sea,1261,23.872,Otolith Morphometry for Fish Stock Identification,30247,81.117,Very Good,2022.0,15.0,N/A,"Ibañez, A.| Rangely, J.| Ávila-Herrera, L.| da Silva, V.E.L.| Pacheco-Almanzar, E.| Neves, J.M.M.| Avigliano, E.| Fortunato, R.C.| Volpedo, A.V.| Fabré, N.N.",Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Autónoma Metropolitana| Pontifícia Universidade Católica de Minas Gerais| Universidad de Buenos Aires| Universidade Federal de Alagoas,Mexico| Brazil| Argentina,0
