Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59013829200,59013829200,"Family Dynamics, Caregiver-Child Interaction and Child Development within an Early Intervention program: A cross-sectional study.","Sanchez, J.M.P.| Velazquez, L.E.T.| Gonzalez, I.R.R.",3.0,59013956700| 59013560300| 59013829200,2024.0,2024-01-01,Acta Pediatrica de Mexico,45,2,83-99,-,ISSN-01862391,21100395059.0,Journal,Instituto Nacional de Pediatria,Spanish,0.11,92,0.2,90,0.121,90,7.2,77.0,0.0,0.0,2.84,70.0,70.0,0.0,0.0,"Sanchez, J.M.P., Velazquez, L.E.T., Gonzalez, I.R.R. (2024).Family Dynamics, Caregiver-Child Interaction and Child Development within an Early Intervention program: A cross-sectional study.. Acta Pediatrica de Mexico,45(2) 83-99",https://www.scopus.com/record/display.url?eid=2-s2.0-85192106072&origin=resultslist,10.18233/APM.V45I2.2654,Article,Gold,2-s2.0-85192106072,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60020223| 128232708| 60010210,Universidad Tecnológica de México| UNAM| Universidad Autónoma Metropolitana Unidad Xochimilco,59013956700,59013829200,59013956700,-,Mexico,1.0,2735,"Pediatrics, Perinatology and Child Health",5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3203| 3213| 3202,Dentistry| Paediatrics| Clinical sciences,-,Attachment Styles and Parenting Dynamics in Mental Health,1046,35.252,Emotional Availability in Mother-Child Relationships,64315,57.614,Definitive,2024.0,0.0,N/A,"Sanchez, J.M.P.| Velazquez, L.E.T.| Gonzalez, I.R.R.",Universidad Autónoma Metropolitana,Mexico,0
