Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57206302432,57206302432,Improving the Reconstruction of Vector Fields Using Mixed Finite Element Methods and Optimal Preconditioning,"López, J.| Juárez, H.| Sandoval, M.L.",3.0,57211128092| 56982780400| 57206302432,2016.0,2016-07-01,Numerical Methods for Partial Differential Equations,32,4,1137-1154,-,ISSN-0749159X,25713.0,Journal,John Wiley and Sons Inc.,English,0.83,38,2.1,28,1.029,21,1.45,24.0,0.0,0.0,5.57,81.0,71.0,0.0,0.0,"López, J., Juárez, H., Sandoval, M.L. (2016).Improving the Reconstruction of Vector Fields Using Mixed Finite Element Methods and Optimal Preconditioning. Numerical Methods for Partial Differential Equations,32(4) 1137-1154",https://www.scopus.com/record/display.url?eid=2-s2.0-84952690396&origin=resultslist,10.1002/num.22044,Article,,2-s2.0-84952690396,-,Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco,505017| 705961,Academic,2.0,60025378| 60028381,Universidad Juárez Autónoma de Tabasco| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57211128092,57206302432,57211128092,-,Mexico,1.0,2603| 2604| 2605| 2612,Analysis| Applied Mathematics| Computational Mathematics| Numerical Analysis,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4901| 4903,Applied mathematics| Numerical and computational mathematics,-,Urban Wind Flow and Pollutant Dispersion Dynamics,974,37.999,Mathematical Models for Wind Field Simulation,80720,1.193,Very Good,2016.0,0.0,N/A,"López, J.| Juárez, H.| Sandoval, M.L.",Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco,Mexico,0
