Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57209105485,57209105485,"Effect of platform subway depth on the presence of Airborne PM2.5, metals, and toxic organic species","Figueroa-Lara, J.J.| Murcia-González, J.M.| García-Martínez, R.| Romero-Romo, M.| Torres Rodríguez, M.| Mugica-Álvarez, V.",6.0,54782463100| 57209105485| 59157866700| 6602576873| 7402579679| 57204835583,2019.0,2019-09-05,Journal of Hazardous Materials,377,-,427-436,-,ISSN-03043894,25858.0,Journal,Elsevier B.V.,English,2.13,5,13.1,2,2.01,3,1.72,77.0,50.0,1.09,17.4,9.0,27.0,0.0,2.0,"Figueroa-Lara, J.J., Murcia-González, J.M., García-Martínez, R. and 3 more (...) (2019).Effect of platform subway depth on the presence of Airborne PM2.5, metals, and toxic organic species. Journal of Hazardous Materials,377427-436",https://www.scopus.com/record/display.url?eid=2-s2.0-85066502470&origin=resultslist,10.1016/j.jhazmat.2019.05.091,Article,,2-s2.0-85066502470,31176078,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60023193| 60032442,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México,54782463100,57204835583,57204835583,-,Mexico,1.0,2304| 2305| 2307| 2310| 2311,"Environmental Chemistry| Environmental Engineering| Health, Toxicology and Mutagenesis| Pollution| Waste Management and Disposal",3| 4| 5| 2,Social Sciences & Management| Natural Sciences| Life Sciences & Medicine| Engineering & Technology,424| 249,Environmental Sciences| Engineering - Petroleum,34| 37,Medical and Health| Physical Sciences,41| 34| 40,Environmental Sciences| Chemical Sciences| Engineering,-,-,SDG 3,Health Impacts of Air Pollution Exposure,251,95.226,Air Quality Challenges in Urban Transportation Systems,9973,95.505,Definitive,2019.0,50.0,N/A,"Figueroa-Lara, J.J.| Murcia-González, J.M.| García-Martínez, R.| Romero-Romo, M.| Torres Rodríguez, M.| Mugica-Álvarez, V.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
