Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57208084149,57208084149,Construction of an electrochemical genosensor based on screen-printed gold electrodes (SPGE) for detection of a mutation in the adenomatous polyposis coli gene,"Garcia-Melo, L.F.| Álvarez-González, I.| Madrigal-Bujaidar, E.| Madrigal-Santillán, E.O.| Morales-González, J.A.| Pineda Cruces, R.N.| Campoy Ramírez, J.A.| Matsumura, P.D.| Aguilar-Santamaría, M.D.L.A.| Batina, N.",10.0,57208080816| 20435288400| 56938362900| 14831593300| 55993781800| 57208085973| 57208079754| 57208084149| 57193933645| 7004363700,2019.0,2019-05-01,Journal of Electroanalytical Chemistry,840,-,93-100,-,ISSN-15726657,9500154039.0,Journal,Elsevier B.V.,English,0.88,38,5.4,17,0.758,21,1.32,48.0,10.0,0.27,14.68,40.0,60.0,0.0,0.0,"Garcia-Melo, L.F., Álvarez-González, I., Madrigal-Bujaidar, E. and 7 more (...) (2019).Construction of an electrochemical genosensor based on screen-printed gold electrodes (SPGE) for detection of a mutation in the adenomatous polyposis coli gene. Journal of Electroanalytical Chemistry,84093-100",https://www.scopus.com/record/display.url?eid=2-s2.0-85063720372&origin=resultslist,10.1016/j.jelechem.2019.03.048,Article,,2-s2.0-85063720372,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60019176| 60028381,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57208080816,7004363700,7004363700,-,Mexico,1.0,1500| 1602| 1603,General Chemical Engineering| Analytical Chemistry| Electrochemistry,2| 4,Engineering & Technology| Natural Sciences,219| 409,Engineering - Chemical| Chemistry,37| 36,Physical Sciences| Engineering,34,Chemical Sciences,3401| 3406,Analytical chemistry| Physical chemistry,SDG 3,Electrochemical Innovations in Genome Editing Techniques,157,97.384,Electrochemical Biosensors for DNA Detection and Analysis,1622,93.618,Very Good,2019.0,10.0,N/A,"Garcia-Melo, L.F.| Álvarez-González, I.| Madrigal-Bujaidar, E.| Madrigal-Santillán, E.O.| Morales-González, J.A.| Pineda Cruces, R.N.| Campoy Ramírez, J.A.| Matsumura, P.D.| Aguilar-Santamaría, M.D.L.A.| Batina, N.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
