Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57903726300,57903726300,Hypothalamic A11 Nuclei Regulate the Circadian Rhythm of Spinal Mechanonociception through Dopamine Receptors and Clock Gene Expression,"Piña-Leyva, C.| Lara-Lozano, M.| Rodríguez-Sánchez, M.| Vidal-Cantú, G.C.| Barrientos Zavalza, E.| Jiménez-Estrada, I.| Delgado-Lezama, R.| Rodríguez-Sosa, L.| Granados-Soto, V.| González-Barrios, J.A.| Florán-Garduño, B.",11.0,55838688400| 36348753700| 57210898972| 56013717800| 57903726300| 57204538684| 55915101200| 56002683700| 7005919627| 6602186289| 6603230954,2022.0,2022-09-01,Life,12,9,-,1411,ISSN-20751729,27202.0,Journal,MDPI,English,0.71,48,2.7,46,0.634,28,0.81,11.0,7.0,0.7,10.01,39.0,39.0,0.0,0.0,"Piña-Leyva, C., Lara-Lozano, M., Rodríguez-Sánchez, M. and 8 more (...) (2022).Hypothalamic A11 Nuclei Regulate the Circadian Rhythm of Spinal Mechanonociception through Dopamine Receptors and Clock Gene Expression. Life,12(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85138695497&origin=resultslist,10.3390/life12091411,Article,Gold|Green,2-s2.0-85138695497,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505002| 505017| 505011| 505023,Academic| Government,4.0,60017323| 60019176| 60001570| 60028381| 60014923| 60032442,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional| Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado - ISSSTE| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,55838688400,6603230954,6602186289| 6603230954,-,Mexico,1.0,1105| 1300| 1911| 1912,"Ecology, Evolution, Behavior and Systematics| General Biochemistry,Genetics and Molecular Biology| Paleontology| Space and Planetary Science",5| 4,Life Sciences & Medicine| Natural Sciences,416| 502| 450| 507| 451,Earth & Marine Sciences| Agriculture & Forestry| Geology| Biological Sciences| Geophysics,32| 37,Life Sciences| Physical Sciences,31| 46,Biological Sciences| Information And Computing Sciences,3101| 4601| 3104,Biochemistry and cell biology| Applied computing| Evolutionary biology,-,"Parkinson's Disease: Gait, Cognition, and Quality of Life",485,80.968,Pain Management and Quality of Life in Parkinson's Disease,29289,81.351,Defensible,2022.0,7.0,N/A,"Piña-Leyva, C.| Lara-Lozano, M.| Rodríguez-Sánchez, M.| Vidal-Cantú, G.C.| Barrientos Zavalza, E.| Jiménez-Estrada, I.| Delgado-Lezama, R.| Rodríguez-Sosa, L.| Granados-Soto, V.| González-Barrios, J.A.| Florán-Garduño, B.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
