Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57209508677,57209508677,"Two new species of Hechtia (Bromeliaceae, Hechtioideae) from Oaxaca, Mexico","Hernández-Cárdenas, R.A.| López-Ferrari, A.R.| Espejoserna, A.",3.0,56395502000| 6505999816| 57209508677,2019.0,2019-03-22,Phytotaxa,397,4,280-290,-,ISSN-11793155,21100209326.0,Journal,Magnolia Press,English,0.74,48,1.8,48,0.446,44,0.44,9.0,5.0,0.11,8.92,54.0,71.0,0.0,0.0,"Hernández-Cárdenas, R.A., López-Ferrari, A.R., Espejoserna, A. (2019).Two new species of Hechtia (Bromeliaceae, Hechtioideae) from Oaxaca, Mexico. Phytotaxa,397(4) 280-290",https://www.scopus.com/record/display.url?eid=2-s2.0-85068009264&origin=resultslist,10.11646/phytotaxa.397.4.2,Article,Bronze,2-s2.0-85068009264,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,56395502000,57209508677,57209508677,-,Mexico,1.0,1105| 1110,"Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3108,Plant biology,-,Diversity and Applications of Amaranth Species,1064,23.152,Bromeliaceae Diversity and New Species Insights,18897,62.29,Definitive,2019.0,5.0,N/A,"Hernández-Cárdenas, R.A.| López-Ferrari, A.R.| Espejoserna, A.",Universidad Autónoma Metropolitana,Mexico,0
