Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57209364213,57209364213,Exergoeconomic analysis of a compression refrigeration cycle considering the allocation cost of the residue formation process,"Hernández-Mora, I.E.| Lugo-Leyte, R.| Bonilla-Blancas, A.E.| López-Arenas, T.| Salazar-Pereyra, M.| Lugo-Méndez, H.D.",6.0,57209364213| 24825247500| 57191526205| 55993676500| 26025805500| 55504870000,2019.0,2019-01-01,DYNA (Colombia),86,208,336-345,-,ISSN-00127353,12600154771.0,Journal,Universidad Nacional de Colombia,Spanish,0.34,76,0.7,70,0.154,55,1.11,39.0,0.0,0.0,7.17,82.0,75.0,0.0,0.0,"Hernández-Mora, I.E., Lugo-Leyte, R., Bonilla-Blancas, A.E. and 3 more (...) (2019).Exergoeconomic analysis of a compression refrigeration cycle considering the allocation cost of the residue formation process. DYNA (Colombia),86(208) 336-345",https://www.scopus.com/record/display.url?eid=2-s2.0-85067565993&origin=resultslist,10.15446/dyna.v86n208.73299,Article,Gold|Green,2-s2.0-85067565993,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Academic| Government,2.0,60028381| 60024080| 60094759| 117729656,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Cuajimalpa| CIATEQ, A.C. Centro de Tecnología Avanzada| División de Ingeniería Mecatrónica e Industrial",57209364213,55504870000,-,-,Mexico,1.0,2200,General Engineering,2,Engineering & Technology,-,-,36,Engineering,40| 51,Engineering| Physical Sciences,4004| 5199| 4005,Chemical engineering| Other physical sciences| Civil engineering,-,Energy Systems and Refrigeration,367,93.133,Thermoeconomic Insights into Exergy and Environmental Impact,10395,86.757,Definitive,2019.0,0.0,N/A,"Hernández-Mora, I.E.| Lugo-Leyte, R.| Bonilla-Blancas, A.E.| López-Arenas, T.| Salazar-Pereyra, M.| Lugo-Méndez, H.D.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,Mexico,0
