Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56324546800,56324546800,Unexplored molecular features of the Entamoeba histolytica RNA lariat debranching enzyme Dbr1 expression profile,"Valdés, J.| Ortuño-Pineda, C.| Saucedo-Cárdenas, O.| Mendoza-Figueroa, M.S.",4.0,7103075489| 55305741700| 55993747400| 56324546800,2018.0,2018-07-04,Frontiers in Cellular and Infection Microbiology,8,-,-,228,ISSN-22352988,21100255109.0,Journal,Frontiers Media S.A.,English,1.06,27,3.8,38,1.541,10,0.51,14.0,3.0,0.08,13.04,63.0,73.0,0.0,0.0,"Valdés, J., Ortuño-Pineda, C., Saucedo-Cárdenas, O. and 1 more (...) (2018).Unexplored molecular features of the Entamoeba histolytica RNA lariat debranching enzyme Dbr1 expression profile. Frontiers in Cellular and Infection Microbiology,8",https://www.scopus.com/record/display.url?eid=2-s2.0-85049934139&origin=resultslist,10.3389/fcimb.2018.00228,Article,Gold|Green,2-s2.0-85049934139,30023353,Universidad Autonoma de Nuevo Leon| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Autónoma de Guerrero| Instituto Politécnico Nacional,505013| 505002| 505017| 505006| 714299| 505011,Academic| Government,6.0,60019176| 60017323| 60022139| 60025417| 60008467| 60010210,Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma de Guerrero| Universidad Autónoma de Nuevo León| Instituto Mexicano del Seguro Social| Universidad Autónoma Metropolitana Unidad Xochimilco,7103075489,56324546800,56324546800,-,Mexico,1.0,2403| 2404| 2725| 2726,Immunology| Microbiology| Infectious Diseases| Microbiology (medical),5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,32| 34,Life Sciences| Medical and Health,32| 31,Biomedical And Clinical Sciences| Biological Sciences,3107| 3207,Microbiology| Medical microbiology,SDG 3,Histone Modulation and Gene Expression Dynamics,417,68.215,Spliceosome Function and RNA Dynamics,9638,90.406,Definitive,2018.0,3.0,N/A,"Valdés, J.| Ortuño-Pineda, C.| Saucedo-Cárdenas, O.| Mendoza-Figueroa, M.S.",Universidad Autonoma de Nuevo Leon| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Autónoma de Guerrero| Instituto Politécnico Nacional,Mexico,0
