Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
35182099900,35182099900,Partially fluorinated MIL-101(Cr): From a miniscule structure modification to a huge chemical environment transformation inspected by 129Xe NMR,"Díaz-Ramírez, M.L.| Sánchez-González, E.| Álvarez, J.R.| González-Martínez, G.A.| Horike, S.| Kadota, K.| Sumida, K.| González-Zamora, E.| Springuel-Huet, M.-A.| Gutiérrez-Alejandre, A.| Jancik, V.| Furukawa, S.| Kitagawa, S.| Ibarra, I.A.| Lima, E.",15.0,57209578929| 24172136000| 56982347300| 60121603200| 6601908495| 56789617400| 35182099900| 55989686000| 6701774218| 6603164478| 6603651982| 7401638716| 7201690696| 55000477500| 7103348371,2019.0,2019-01-01,Journal of Materials Chemistry A,7,25,15101-15112,-,ISSN-20507488,21100232403.0,Journal,Royal Society of Chemistry,English,1.66,10,17.1,4,3.432,5,2.1,86.0,55.0,1.15,19.21,8.0,25.0,1.0,0.0,"Díaz-Ramírez, M.L., Sánchez-González, E., Álvarez, J.R. and 12 more (...) (2019).Partially fluorinated MIL-101(Cr): From a miniscule structure modification to a huge chemical environment transformation inspected by 129Xe NMR. Journal of Materials Chemistry A,7(25) 15101-15112",https://www.scopus.com/record/display.url?eid=2-s2.0-85068167000&origin=resultslist,10.1039/c9ta02237f,Article,,2-s2.0-85068167000,-,Kyoto University| Université PSL| Universidad Autónoma Metropolitana| CNRS| Adelaide University| Universidad Autonoma del Estado de Mexico| Sorbonne Université| Universidad Nacional Autónoma de México,208081| 707274| 505017| 314004| 725812| 505051| 314089| 505023,Academic| Government,8.0,60032442| 60119339| 60028381| 60082339| 60158061| 60175860,"Universidad Nacional Autónoma de México| Institute for Integrated Cell-Material Sciences| Universidad Autónoma Metropolitana -Unidad Iztapalapa| School of Physics, Chemistry and Earth Sciences| Laboratoire de Chimie de la Matière Condensée de Paris| Centro Conjunto de Investigación en Química Sustentable UAEM-UNAM",57209578929,7103348371,7401638716,-,Mexico| Japan| Australia| France,4.0,1600| 2105| 2500,"General Chemistry| Renewable Energy, Sustainability and the Environment| General Materials Science",4| 2,Natural Sciences| Engineering & Technology,409| 221| 433,Chemistry| Engineering - Electrical & Electronic| Materials Science,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,3403| 4016| 4004,Macromolecular and materials chemistry| Materials engineering| Chemical engineering,-,Metal-Organic Frameworks in Environmental Applications,99,98.496,Metal Organic Frameworks in Gas Storage Applications,74,99.688,Definitive,2019.0,55.0,N/A,"Díaz-Ramírez, M.L.| Sánchez-González, E.| Álvarez, J.R.| González-Martínez, G.A.| Horike, S.| Kadota, K.| Sumida, K.| González-Zamora, E.| Springuel-Huet, M.-A.| Gutiérrez-Alejandre, A.| Jancik, V.| Furukawa, S.| Kitagawa, S.| Ibarra, I.A.| Lima, E.",Kyoto University| Université PSL| Universidad Autónoma Metropolitana| CNRS| Adelaide University| Universidad Autonoma del Estado de Mexico| Sorbonne Université| Universidad Nacional Autónoma de México,Mexico| Japan| Australia| France,0
