Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6504590243,6504590243,Two novel mutations in the GAN gene causing giant axonal neuropathy,"Normendez-Martínez, M.I.| Monterde-Cruz, L.| Martínez, R.| Marquez-Harper, M.| Esquitin-Garduño, N.| Valdes-Flores, M.| Casas-Avila, L.| de Leon-Suarez, V.P.| Romero-Díaz, V.J.| Hidalgo-Bravo, A.",10.0,57094236900| 57202364267| 56822911000| 57202362893| 57195289891| 55993767300| 6504590243| 55378201100| 14219771300| 8598282200,2018.0,2018-06-01,World Journal of Pediatrics,14,3,298-304,-,ISSN-17088569,12600154758.0,Journal,Institute of Pediatrics of Zhejiang University,English,0.55,61,1.9,49,0.4,50,1.05,17.0,14.0,0.91,6.61,34.0,31.0,0.0,0.0,"Normendez-Martínez, M.I., Monterde-Cruz, L., Martínez, R. and 7 more (...) (2018).Two novel mutations in the GAN gene causing giant axonal neuropathy. World Journal of Pediatrics,14(3) 298-304",https://www.scopus.com/record/display.url?eid=2-s2.0-85048060768&origin=resultslist,10.1007/s12519-018-0140-z,Article,,2-s2.0-85048060768,29876741,Universidad Autónoma Metropolitana,505017,Academic,1.0,120598652| 60010210| 100553692,Medical Specialties Hospital| Universidad Autónoma Metropolitana Unidad Xochimilco| Nuevo Leon State University,57094236900,8598282200,8598282200,-,Mexico,1.0,2735,"Pediatrics, Perinatology and Child Health",5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3213,Paediatrics,-,Tau Protein Dynamics in Neurodegenerative Disorders,264,88.751,Giant Axonal Neuropathy and Gigaxonin Insights,92864,59.219,Definitive,2018.0,14.0,N/A,"Normendez-Martínez, M.I.| Monterde-Cruz, L.| Martínez, R.| Marquez-Harper, M.| Esquitin-Garduño, N.| Valdes-Flores, M.| Casas-Avila, L.| de Leon-Suarez, V.P.| Romero-Díaz, V.J.| Hidalgo-Bravo, A.",Universidad Autónoma Metropolitana,Mexico,0
