Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219950117,57219950117,"Evaluation of Me-Li2CuO2Solid Solutions (Where Me = Ni, Fe, and Mn) during CO2and CO Chemisorption","Yañez-Aulestia, A.| Martĺnez-Cruz, M.A.| Pfeiffer, H.",3.0,57202224096| 57219950117| 7103003652,2020.0,2020-07-23,Journal of Physical Chemistry C,124,29,16019-16031,-,ISSN-19327447,5200153123.0,Journal,American Chemical Society,English,0.98,33,7.1,14,1.401,9,1.03,31.0,15.0,0.66,13.61,31.0,39.0,0.0,0.0,"Yañez-Aulestia, A., Martĺnez-Cruz, M.A., Pfeiffer, H. (2020).Evaluation of Me-Li2CuO2Solid Solutions (Where Me = Ni, Fe, and Mn) during CO2and CO Chemisorption. Journal of Physical Chemistry C,124(29) 16019-16031",https://www.scopus.com/record/display.url?eid=2-s2.0-85096215987&origin=resultslist,10.1021/acs.jpcc.0c04614,Article,,2-s2.0-85096215987,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57202224096,7103003652,7103003652,-,Mexico,1.0,1606| 2100| 2504| 2508,"Physical and Theoretical Chemistry| General Energy| Electronic, Optical and Magnetic Materials| Surfaces, Coatings and Films",4| 2,Natural Sciences| Engineering & Technology,409| 249| 221| 433,Chemistry| Engineering - Petroleum| Engineering - Electrical & Electronic| Materials Science,36| 37,Engineering| Physical Sciences,40| 34,Engineering| Chemical Sciences,-,-,SDG 13,Innovative Approaches to Carbon Dioxide Capture,837,88.162,Lithium-Based Sorbents for Carbon Dioxide Capture,19251,93.783,Definitive,2020.0,15.0,N/A,"Yañez-Aulestia, A.| Martĺnez-Cruz, M.A.| Pfeiffer, H.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
