Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
7003379354,7003379354,A model for pandemic control through isolation policy,"Moyo, S.| Cruz, L.G.Z.| Carvalho, R.L.D.| Faye, R.M.| Tabakov, P.Y.| Mora-Camino, F.",6.0,7004220155| 57221011606| 57221008149| 7003379354| 57220988799| 6701388922,2020.0,2020-11-01,RAIRO - Operations Research,54,-,1875-1890,-,ISSN-28047303,12991.0,Journal,EDP Sciences,English,0.72,49,2.1,53,0.383,53,0.42,12.0,3.0,0.15,13.05,62.0,69.0,0.0,0.0,"Moyo, S., Cruz, L.G.Z., Carvalho, R.L.D. and 3 more (...) (2020).A model for pandemic control through isolation policy. RAIRO - Operations Research,541875-1890",https://www.scopus.com/record/display.url?eid=2-s2.0-85097986480&origin=resultslist,10.1051/ro/2020133,Article,Bronze|Green,2-s2.0-85097986480,-,Universidade Federal Fluminense| Universidad Autónoma Metropolitana,602044| 505017,Academic,2.0,107092924| 60001865| 106583161| 60014923| 125561850,DUT| Universidade Federal Fluminense| UFT| Universidad Autónoma Metropolitana| DUT/UFF/ENAC,7004220155,6701388922,6701388922,-,Senegal| South Africa| France| Brazil,4.0,1706| 1803| 2614,Computer Science Applications| Management Science and Operations Research| Theoretical Computer Science,2| 3,Engineering & Technology| Social Sciences & Management,344| 213| 212,Statistics & Operational Research| Data Science| Computer Science & Information Systems,37| 38,Physical Sciences| Computer Science,49,Mathematical Sciences,4901,Applied mathematics,SDG 3| SDG 8,Innovative Control Systems for Spacecraft Operations,504,43.427,Optimal Control Strategies for Epidemic Management,84766,72.493,Very Good,2020.0,3.0,N/A,"Moyo, S.| Cruz, L.G.Z.| Carvalho, R.L.D.| Faye, R.M.| Tabakov, P.Y.| Mora-Camino, F.",Universidade Federal Fluminense| Universidad Autónoma Metropolitana,Senegal| South Africa| France| Brazil,0
