Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57220151727,57220151727,Altered PLCβ/IP3/Ca2+ Signaling Pathway Activated by GPRCs in Olfactory Neuronal Precursor Cells Derived from Patients Diagnosed with Schizophrenia,"Sánchez-Florentino, Z.A.| Romero-Martínez, B.S.| Flores-Soto, E.| Montaño, L.M.| Sommer, B.| Valdés-Tovar, M.| Argueta, J.| Calixto, E.| Aquino-Gálvez, A.| Castillejos-López, M.| Serrano, H.| Gomez-Verjan, J.C.| López-Riquelme, G.O.| Benítez-King, G.A.| Jaimez, R.| Solís-Chagoyán, H.",16.0,57220151727| 57223871621| 6507537216| 7006061750| 56002660000| 6507484012| 25935892800| 7801393953| 23972553200| 24365815100| 6603961378| 56078912600| 14016333500| 56002655000| 8323511300| 56013696200,2024.0,2024-10-01,Biomedicines,12,10,-,2343,ISSN-22279059,21100840442.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,0.93,34,6.8,16,1.114,18,0.9,12.0,2.0,0.33,6.08,45.0,56.0,0.0,0.0,"Sánchez-Florentino, Z.A., Romero-Martínez, B.S., Flores-Soto, E. and 13 more (...) (2024).Altered PLCβ/IP3/Ca2+ Signaling Pathway Activated by GPRCs in Olfactory Neuronal Precursor Cells Derived from Patients Diagnosed with Schizophrenia. Biomedicines,12(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85207668983&origin=resultslist,10.3390/biomedicines12102343,Article,Gold|Green,2-s2.0-85207668983,-,Instituto Nacional de Psiquiatria Ramon de la Fuente| Instituto Nacional de Geriatría| Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias| Universidad Nacional Autónoma de México,505042| 714711| 505016| 505017| 505037| 505023,Other| Academic| Government,6.0,60028381| 60001818| 60022869| 60032442| 60008205| 60108388| 60025626,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Psiquiatría Ramon de la Fuente| Universidad Nacional Autónoma de México, Facultad de Medicina| Universidad Nacional Autónoma de México| Instituto Nacional de Enfermedades Respiratorias| Instituto Nacional de Geriatría| Universidad Autónoma del Estado de Morelos",57220151727,56013696200,8323511300| 56013696200,-,Mexico,1.0,1300| 2701,"General Biochemistry,Genetics and Molecular Biology| Medicine (miscellaneous)",5,Life Sciences & Medicine,532| 507,Medicine| Biological Sciences,34| 32,Medical and Health| Life Sciences,32| 34| 31,Biomedical And Clinical Sciences| Chemical Sciences| Biological Sciences,3404| 3214| 3101,Medicinal and biomolecular chemistry| Pharmacology and pharmaceutical sciences| Biochemistry and cell biology,-,Quorum Sensing and Biofilm Dynamics in Bacteria,299,80.118,Phospholipase C Roles in Cellular Signaling,11009,75.219,Definitive,2024.0,2.0,N/A,"Sánchez-Florentino, Z.A.| Romero-Martínez, B.S.| Flores-Soto, E.| Montaño, L.M.| Sommer, B.| Valdés-Tovar, M.| Argueta, J.| Calixto, E.| Aquino-Gálvez, A.| Castillejos-López, M.| Serrano, H.| Gomez-Verjan, J.C.| López-Riquelme, G.O.| Benítez-King, G.A.| Jaimez, R.| Solís-Chagoyán, H.",Instituto Nacional de Psiquiatria Ramon de la Fuente| Instituto Nacional de Geriatría| Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias| Universidad Nacional Autónoma de México,Mexico,0
