Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6507585531,6507585531,Role of Perivascular Adipose Tissue in Aorta Reactivity from Obese and Hyperglycemic CD-1 Mice: New Insights into Perivascular Adipose Tissue,"Lázaro-Suárez, M.L.| Domínguez De La Mora, I.| Rodríguez-Aguilar, J.C.| Fortis-Barrera, Á.| Blancas-Flores, G.| Gómez-Zamudio, J.H.| Alarcon-Villaseñor, E.F.| Román-Ramos, R.| Alarcon-Aguilar, F.J.",9.0,6507585531| 58147979400| 58147901800| 37461408700| 56013707500| 6508104964| 58147949300| 55993670700| 55989721500,2023.0,2023-03-01,Metabolic Syndrome and Related Disorders,21,2,101-108,-,ISSN-15404196,26202.0,Journal,Mary Ann Liebert Inc.,English,0.57,57,3.4,50,0.552,46,1.14,16.0,2.0,0.21,9.48,56.0,66.0,0.0,0.0,"Lázaro-Suárez, M.L., Domínguez De La Mora, I., Rodríguez-Aguilar, J.C. and 6 more (...) (2023).Role of Perivascular Adipose Tissue in Aorta Reactivity from Obese and Hyperglycemic CD-1 Mice: New Insights into Perivascular Adipose Tissue. Metabolic Syndrome and Related Disorders,21(2) 101-108",https://www.scopus.com/record/display.url?eid=2-s2.0-85150396920&origin=resultslist,10.1089/met.2022.0050,Article,,2-s2.0-85150396920,36399542,Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505031| 505017| 505006,Medical| Academic| Government,3.0,60028381| 60008467| 60019221| 60001570,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano del Seguro Social| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI| Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado - ISSSTE,6507585531,55989721500,55989721500,-,Mexico,1.0,2712| 2724,"Endocrinology, Diabetes and Metabolism| Internal Medicine",5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,4206| 3206,Public health| Medical biotechnology,SDG 3,Adipose Tissue Dynamics in Metabolic Health,409,77.044,Perivascular Adipose Tissue in Vascular Health,48107,81.37,Definitive,2023.0,2.0,N/A,"Lázaro-Suárez, M.L.| Domínguez De La Mora, I.| Rodríguez-Aguilar, J.C.| Fortis-Barrera, Á.| Blancas-Flores, G.| Gómez-Zamudio, J.H.| Alarcon-Villaseñor, E.F.| Román-Ramos, R.| Alarcon-Aguilar, F.J.",Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,Mexico,0
