Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57218117765,57218117765,Effect of cadmium on the concentration of essential metals in a human chondrocyte micromass culture,"Martínez-Nava, G.A.| Mendoza-Soto, L.| Fernández-Torres, J.| Zamudio-Cuevas, Y.| Reyes-Hinojosa, D.| Plata-Rodríguez, R.| Olivos-Meza, A.| Ruíz-Huerta, E.A.| Armienta-Hernández, M.A.| Hernández-Álvarez, E.| Vargas-Sandoval, B.| Landa-Solís, C.| Suárez-Ahedo, C.| Barbier, O.C.| Narváez-Morales, J.| Del Razo, L.M.| Camacho-Rea, M.C.| Martínez-Flores, K.",18.0,46661582100| 57212132471| 56789952200| 56022186700| 57210860857| 57218117765| 37038322600| 37023434400| 7003338266| 14043478500| 57218124388| 10339416000| 28568049600| 56800320300| 57192298437| 35500365600| 57218129704| 55613345600,2020.0,2020-12-01,Journal of Trace Elements in Medicine and Biology,62,-,-,126614,ISSN-0946672X,29664.0,Journal,Elsevier GmbH,English,1.17,24,5.7,20,0.739,25,1.19,31.0,25.0,0.89,13.47,20.0,31.0,0.0,0.0,"Martínez-Nava, G.A., Mendoza-Soto, L., Fernández-Torres, J. and 15 more (...) (2020).Effect of cadmium on the concentration of essential metals in a human chondrocyte micromass culture. Journal of Trace Elements in Medicine and Biology,62",https://www.scopus.com/record/display.url?eid=2-s2.0-85087946317&origin=resultslist,10.1016/j.jtemb.2020.126614,Article,,2-s2.0-85087946317,32682287,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505002| 505017| 505023| 505009,Academic| Government,4.0,60010210| 60032442| 120961946| 60017323| 60009149,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| National Institute of Rehabilitation “Luis Guillermo Ibarra Ibarra”| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Nacional de la Nutrición Salvador Zubiran,46661582100,55613345600,55613345600,-,Mexico,1.0,1303| 1313| 1604,Biochemistry| Molecular Medicine| Inorganic Chemistry,4| 5,Natural Sciences| Life Sciences & Medicine,507| 532| 409,Biological Sciences| Medicine| Chemistry,37| 32,Physical Sciences| Life Sciences,32,Biomedical And Clinical Sciences,3208,Medical physiology,-,Health Risks of Lead and Cadmium Exposure,824,62.263,Trace Elements in Bone: Environmental and Biological Insights,36065,54.627,Defensible,2020.0,25.0,N/A,"Martínez-Nava, G.A.| Mendoza-Soto, L.| Fernández-Torres, J.| Zamudio-Cuevas, Y.| Reyes-Hinojosa, D.| Plata-Rodríguez, R.| Olivos-Meza, A.| Ruíz-Huerta, E.A.| Armienta-Hernández, M.A.| Hernández-Álvarez, E.| Vargas-Sandoval, B.| Landa-Solís, C.| Suárez-Ahedo, C.| Barbier, O.C.| Narváez-Morales, J.| Del Razo, L.M.| Camacho-Rea, M.C.| Martínez-Flores, K.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Mexico,0
