Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
40762172100,40762172100,The twin crises (problems of the balance of payments and banking) of 1913 and their effects on currency and banks,"Solís, R.",1.0,40762172100,2016.0,2016-09-01,America Latina en la Historia Economica,23,3,115-146,-,ISSN-14052253,21100228046.0,Journal,Instituto de Investigaciones Dr. Jose Maria Luis Mora,Spanish,1.05,26,0.4,39,0.127,50,36.59,374.0,1.0,0.45,2.22,73.0,48.0,0.0,0.0,"Solís, R. (2016).The twin crises (problems of the balance of payments and banking) of 1913 and their effects on currency and banks. America Latina en la Historia Economica,23(3) 115-146",https://www.scopus.com/record/display.url?eid=2-s2.0-84988861988&origin=resultslist,10.18232/alhe.v23i3.680,Article,Gold|Green,2-s2.0-84988861988,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,40762172100,40762172100,Mexico,1.0,1202| 2000,"History| General Economics,Econometrics and Finance",3| 1,Social Sciences & Management| Arts & Humanities,126| 317,History| Economics & Econometrics,35| 33,Business and Economics| Arts and Humanities,33| 35| 38,"Built Environment And Design| Commerce, Management, Tourism And Services| Economics",3801| 3502| 3304,"Applied economics| Banking, finance and investment| Urban and regional planning",SDG 10,Cultural Dynamics and Social Integration in Latin America,1456,4.709,Economic Dynamics and Social Change in Mexico,18028,20.247,Definitive,2016.0,1.0,N/A,"Solís, R.",Universidad Autónoma Metropolitana,Mexico,0
