Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
14008651000,14008651000,"Validity and reliability of the alcohol, smoking, and substance involvement screening test (ASSIST) in university students","Sainz, M.T.| Rosete-Mohedano, M.G.| Rey, G.N.| Vélez, N.A.M.| García, S.C.| Cisneros, D.P.",6.0,22635641600| 57151266800| 56487223200| 36997661200| 14008651000| 57151013300,2016.0,2016-01-01,Adicciones,28,1,19-27,-,ISSN-02144840,24767.0,Journal,Edita Socidrogalcohol,English,0.99,29,2.7,43,0.659,36,1.21,67.0,53.0,1.29,8.56,10.0,23.0,0.0,0.0,"Sainz, M.T., Rosete-Mohedano, M.G., Rey, G.N. and 3 more (...) (2016).Validity and reliability of the alcohol, smoking, and substance involvement screening test (ASSIST) in university students. Adicciones,28(1) 19-27",https://www.scopus.com/record/display.url?eid=2-s2.0-84959542061&origin=resultslist,10.20882/adicciones.786,Article,Gold,2-s2.0-84959542061,26990386,Instituto Nacional de Psiquiatria Ramon de la Fuente| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505042| 505017| 505023,Academic| Government,3.0,60001818| 60010210| 60032442| 60029824| 114940060,"Instituto Nacional de Psiquiatría Ramon de la Fuente| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Ramón de la Fuente Muñiz National Institute of Psychiatry",22635641600,57151013300,22635641600,-,Mexico,1.0,2701| 2738,Medicine (miscellaneous)| Psychiatry and Mental Health,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42,Health Sciences,4206,Public health,-,Substance Abuse and Health Care Integration Challenges,729,34.009,Integrating Alcohol Screening in Primary Health Care,1570,90.347,Very Good,2016.0,53.0,N/A,"Sainz, M.T.| Rosete-Mohedano, M.G.| Rey, G.N.| Vélez, N.A.M.| García, S.C.| Cisneros, D.P.",Instituto Nacional de Psiquiatria Ramon de la Fuente| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
