Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
25647079600,25647079600,Entamoeba histolytica L220 induces the in vitro activation of macrophages and neutrophils and is modulated by neurotransmitters,"Villalobos-Gómez, F.D.R.| García-Lorenzana, M.| Escobedo, G.| Talamás-Rohana, P.| Salinas-Gutiérrez, R.| Hernández-Ramírez, V.-I.| Sánchez-Alemán, E.| Campos-Esparza, M.D.R.| Muñoz-Ortega, M.H.| Ventura-Juárez, J.",10.0,25647079600| 15744964200| 56002704900| 7003377968| 35185488900| 55993664500| 56148163500| 48161105500| 27667865000| 56002701200,2018.0,2018-06-26,Acta Parasitologica,63,2,270-279,-,ISSN-12302821,19092.0,Journal,De Gruyter Open Ltd,English,0.7,50,1.8,76,0.5,72,1.31,31.0,6.0,0.23,8.83,51.0,63.0,0.0,0.0,"Villalobos-Gómez, F.D.R., García-Lorenzana, M., Escobedo, G. and 7 more (...) (2018).Entamoeba histolytica L220 induces the in vitro activation of macrophages and neutrophils and is modulated by neurotransmitters. Acta Parasitologica,63(2) 270-279",https://www.scopus.com/record/display.url?eid=2-s2.0-85045884695&origin=resultslist,10.1515/ap-2018-0031,Article,,2-s2.0-85045884695,29654688,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México| Autonomous University of Aguascalientes,505002| 505017| 505032| 505023| 704841,Medical| Academic| Government,5.0,60029446| 60014923| 60028381| 60022869| 60015684| 60017323| 60002520,"Autonomous University of Aguascalientes Centro de Ciencias Basicas| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México, Facultad de Medicina| Hospital General de Mexico| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma de Aguascalientes",25647079600,56002701200,56002701200,-,Mexico,1.0,2405,Parasitology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3009,Veterinary sciences,-,Antibiotic Resistance Mechanisms in Clinical Infections,21,96.403,Entamoeba Histolytica and Host Interaction Dynamics,7278,73.191,Very Good,2018.0,6.0,N/A,"Villalobos-Gómez, F.D.R.| García-Lorenzana, M.| Escobedo, G.| Talamás-Rohana, P.| Salinas-Gutiérrez, R.| Hernández-Ramírez, V.-I.| Sánchez-Alemán, E.| Campos-Esparza, M.D.R.| Muñoz-Ortega, M.H.| Ventura-Juárez, J.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Hospital General de Mexico| Universidad Nacional Autónoma de México| Autonomous University of Aguascalientes,Mexico,0
