Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57954329500,57954329500,Linezolid@MOF-74 as a host-guest system with antimicrobial activity,"Ramos, D.| Aguila-Rosas, J.| Quirino-Barreda, C.T.| Santiago-Tellez, A.| Lara-García, H.A.| Guzmán, A.| Ibarra, I.A.| Lima, E.",8.0,57954329500| 57189875920| 24449575800| 57203430527| 56285455400| 6507649596| 55000477500| 7103348371,2022.0,2022-10-11,Journal of Materials Chemistry B,10,3,-,-,ISSN-2050750X,21100229202.0,Journal,Royal Society of Chemistry,English,1.03,28,11.5,11,1.211,13,2.35,59.0,12.0,0.72,16.69,26.0,39.0,0.0,0.0,"Ramos, D., Aguila-Rosas, J., Quirino-Barreda, C.T. and 5 more (...) (2022).Linezolid@MOF-74 as a host-guest system with antimicrobial activity. Journal of Materials Chemistry B,10(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85141226462&origin=resultslist,10.1039/d2tb01819e,Article,,2-s2.0-85141226462,36285638,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505011| 505023,Academic,3.0,60010210| 60032442| 60006489| 60019176| 60005971,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Escuela Superior de Ingenieria Quimica e Industrias Extractivas| Instituto Politécnico Nacional| Instituto de Investigaciones en Materiales,57954329500,7103348371,6507649596| 55000477500| 7103348371,-,Mexico,1.0,1600| 2204| 2500,General Chemistry| Biomedical Engineering| General Materials Science,4| 2,Natural Sciences| Engineering & Technology,433| 507| 409,Materials Science| Biological Sciences| Chemistry,36| 37,Engineering| Physical Sciences,40| 34,Engineering| Chemical Sciences,4003| 4004| 3403,Biomedical engineering| Chemical engineering| Macromolecular and materials chemistry,-,Metal-Organic Frameworks in Environmental Applications,99,98.496,Metal Organic Frameworks as Antimicrobial Agents,54010,95.238,Defensible,2022.0,12.0,N/A,"Ramos, D.| Aguila-Rosas, J.| Quirino-Barreda, C.T.| Santiago-Tellez, A.| Lara-García, H.A.| Guzmán, A.| Ibarra, I.A.| Lima, E.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
