Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57843101400,57843101400,Assessment of Culture Systems to Produce Bacterial Cellulose with a Kombucha Consortium,"Hernández-Guerrero, M.| Gomez-Maldonado, D.| Gutiérrez-Castañeda, J.| Revah, S.| Campos-Terán, J.| Vigueras-Ramírez, G.",6.0,8550825800| 57205544773| 57843101400| 7004330897| 6507073479| 57208528338,2024.0,2024-11-01,Applied Biochemistry and Biotechnology,196,11,7816-7833,-,ISSN-02732289,110291.0,Journal,Springer,English,0.84,39,6.3,39,0.659,35,3.08,42.0,8.0,1.14,7.04,18.0,26.0,0.0,0.0,"Hernández-Guerrero, M., Gomez-Maldonado, D., Gutiérrez-Castañeda, J. and 3 more (...) (2024).Assessment of Culture Systems to Produce Bacterial Cellulose with a Kombucha Consortium. Applied Biochemistry and Biotechnology,196(11) 7816-7833",https://www.scopus.com/record/display.url?eid=2-s2.0-85189160592&origin=resultslist,10.1007/s12010-024-04929-z,Article,,2-s2.0-85189160592,38558275,Universidad Autónoma Metropolitana| Northeastern University,505017| 508172,Academic,2.0,60024080| 60141202| 60028628,Universidad Autónoma Metropolitana Unidad Cuajimalpa| College of Engineering| Northeastern University,8550825800,57208528338,57208528338,-,Mexico| United States,2.0,1303| 1305| 1312| 1502| 2402,Biochemistry| Biotechnology| Molecular Biology| Bioengineering| Applied Microbiology and Biotechnology,2| 5,Engineering & Technology| Life Sciences & Medicine,507| 219,Biological Sciences| Engineering - Chemical,32| 36,Life Sciences| Engineering,31,Biological Sciences,-,-,-,Cellulose Innovations in Material Science Applications,859,91.759,Bacterial Cellulose Applications in Biomedical Engineering,1957,99.396,Definitive,2024.0,8.0,N/A,"Hernández-Guerrero, M.| Gomez-Maldonado, D.| Gutiérrez-Castañeda, J.| Revah, S.| Campos-Terán, J.| Vigueras-Ramírez, G.",Universidad Autónoma Metropolitana| Northeastern University,Mexico| United States,0
