Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57202071426,57202071426,Growth kinetics and mechanical characterization of a hard boron coating on a tool steel,"Huerta, D.S.| Perrusquia, N.L.| Cruz, I.H.| Ruiz, M.A.D.| Bustos, E.D.G.| Martínez, M.F.",6.0,57202071426| 6504574323| 24330614900| 36194708800| 7402249928| 9939022500,2017.0,2017-01-01,Defect and Diffusion Forum,380,-,29-34,-,ISSN-10120386,19700169501.0,Journal,Trans Tech Publications Ltd,English,0.26,80,0.4,83,0.129,84,0.42,35.0,3.0,0.0,9.64,62.0,72.0,0.0,0.0,"Huerta, D.S., Perrusquia, N.L., Cruz, I.H. and 3 more (...) (2017).Growth kinetics and mechanical characterization of a hard boron coating on a tool steel. Defect and Diffusion Forum,38029-34",https://www.scopus.com/record/display.url?eid=2-s2.0-85062716939&origin=resultslist,10.4028/www.scientific.net/DDF.380.29,Article,,2-s2.0-85062716939,-,Universidad Autónoma Metropolitana| Universidad de Guadalajara,505017| 505019,Academic,2.0,60023193| 60014923| 112831592| 60008943,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana| Universidad Politécnica del Valle de México| Universidad de Guadalajara,57202071426,9939022500,-,-,Mexico,1.0,2500| 3104| 3108,General Materials Science| Condensed Matter Physics| Radiation,4| 2,Natural Sciences| Engineering & Technology,439| 433,Physics & Astronomy| Materials Science,36| 37,Engineering| Physical Sciences,51| 40,Physical Sciences| Engineering,5104| 4016,Condensed matter physics| Materials engineering,-,High Entropy Alloys and Advanced Coating Technologies,404,96.926,Enhancing Surface Properties through Boride Layers,10390,91.242,Definitive,2017.0,3.0,N/A,"Huerta, D.S.| Perrusquia, N.L.| Cruz, I.H.| Ruiz, M.A.D.| Bustos, E.D.G.| Martínez, M.F.",Universidad Autónoma Metropolitana| Universidad de Guadalajara,Mexico,0
