Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
14030213600,14030213600,Strategic location for the construction of a graphite trading warehouse in Mexico,"Avila-Soler, E.| Rodríguez-Alvarado, L.W.| Loyo-Quijada, J.| López-Ontiveros, M.Á.| García-Carranco, S.M.",5.0,57205319759| 36610549600| 57218207320| 14030213600| 57148578900,2023.0,2023-01-01,Journal of Applied Research and Technology,21,1,123-132,-,ISSN-16656423,21100201949.0,Journal,Universidad Nacional Autonoma de Mexico,English,0.31,78,1.5,65,0.186,77,0.86,21.0,1.0,0.09,10.7,65.0,74.0,0.0,0.0,"Avila-Soler, E., Rodríguez-Alvarado, L.W., Loyo-Quijada, J. and 2 more (...) (2023).Strategic location for the construction of a graphite trading warehouse in Mexico. Journal of Applied Research and Technology,21(1) 123-132",https://www.scopus.com/record/display.url?eid=2-s2.0-85153532093&origin=resultslist,10.22201/ICAT.24486736E.2023.21.1.2184,Article,Gold,2-s2.0-85153532093,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60023193,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana - Azcapotzalco,57205319759,57148578900,57205319759,-,Mexico,1.0,2200,General Engineering,2,Engineering & Technology,-,-,36,Engineering,40,Engineering,4006| 4004| 4009,"Communications engineering| Chemical engineering| Electronics, sensors and digital hardware",-,Optimized Logistics and Vehicle Routing Solutions,215,93.983,Optimization Models for Facility Location Problems,16931,79.994,Defensible,2023.0,1.0,N/A,"Avila-Soler, E.| Rodríguez-Alvarado, L.W.| Loyo-Quijada, J.| López-Ontiveros, M.Á.| García-Carranco, S.M.",Universidad Autónoma Metropolitana,Mexico,0
