Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219930826,57219930826,Synthesis of PLA/SBA-15 Composite Scaffolds for Bone Tissue Engineering,"Chanes-Cuevas, O.A.| Arellano-Sánchez, U.| Álvarez-Gayosso, C.A.| Suaste-Olmos, F.| Villarreal-Ramírez, E.| Álvarez-Fregoso, O.| García-Hipólito, M.| González-Alva, P.| Álvarez-Péreza, M.A.",9.0,57191913840| 57219930826| 6507568083| 36640868900| 16319930600| 56013858500| 55993687800| 25421600000| 57219931603,2020.0,2020-10-01,Materials Research,23,5,-,e20200211,ISSN-15161439,100147322.0,Journal,Universidade Federal de Sao Carlos,English,0.83,42,2.7,44,0.384,49,1.79,64.0,11.0,0.3,13.41,38.0,58.0,0.0,0.0,"Chanes-Cuevas, O.A., Arellano-Sánchez, U., Álvarez-Gayosso, C.A. and 6 more (...) (2020).Synthesis of PLA/SBA-15 Composite Scaffolds for Bone Tissue Engineering. Materials Research,23(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85096133157&origin=resultslist,10.1590/1980-5373-MR-2020-0211,Article,Gold|Green,2-s2.0-85096133157,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381| 60069652| 60005971,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto de Fisiologia Celular de la UNAM| Instituto de Investigaciones en Materiales,57191913840,57219931603,57219931603,-,Mexico,1.0,2210| 2211| 2500| 3104,Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics,4| 2,Natural Sciences| Engineering & Technology,439| 433| 222,Physics & Astronomy| Materials Science| Engineering - Mechanical,36| 37,Engineering| Physical Sciences,40,Engineering,4017| 4016,Mechanical engineering| Materials engineering,-,Multifunctional Nanoparticles in Cancer Treatment,129,98.561,Mesoporous Silica Nanoparticles in Targeted Drug Delivery,1257,99.122,Defensible,2020.0,11.0,N/A,"Chanes-Cuevas, O.A.| Arellano-Sánchez, U.| Álvarez-Gayosso, C.A.| Suaste-Olmos, F.| Villarreal-Ramírez, E.| Álvarez-Fregoso, O.| García-Hipólito, M.| González-Alva, P.| Álvarez-Péreza, M.A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
