Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57202626731,57202626731,Methanolysis of Simarouba Glauca DC oil with hydrotalcite-type ZnCuAl catalysts,"Salinas Hernández, P.| Morales Anzures, F.| Pérez Hernández, R.| Tzompzntzi Morales, F.| Romero Romo, M.A.",5.0,6603056398| 23982844700| 16480852200| 57202626731| 6602576873,2020.0,2020-06-01,Catalysis Today,349,-,48-56,-,ISSN-09205861,16377.0,Journal,Elsevier B.V.,English,1.43,15,10.2,11,1.397,12,0.44,30.0,7.0,0.19,21.33,47.0,66.0,0.0,0.0,"Salinas Hernández, P., Morales Anzures, F., Pérez Hernández, R. and 2 more (...) (2020).Methanolysis of Simarouba Glauca DC oil with hydrotalcite-type ZnCuAl catalysts. Catalysis Today,34948-56",https://www.scopus.com/record/display.url?eid=2-s2.0-85048928324&origin=resultslist,10.1016/j.cattod.2018.06.034,Article,,2-s2.0-85048928324,-,Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares,505017| 505039,Government| Academic,2.0,113670809| 60010532| 60028381| 60023193,Universidad del Istmo| Instituto Nacional de Investigaciones Nucleares| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana - Azcapotzalco,6603056398,6602576873,6603056398| 16480852200,-,Mexico,1.0,1503| 1600,Catalysis| General Chemistry,4| 2,Natural Sciences| Engineering & Technology,409| 219| 249,Chemistry| Engineering - Chemical| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,34| 40,Chemical Sciences| Engineering,-,-,SDG 7,Layered Double Hydroxides in Polymer Nanocomposites,484,61.282,Layered Double Hydroxides in Nanocomposite Applications,164,98.303,Very Good,2020.0,7.0,N/A,"Salinas Hernández, P.| Morales Anzures, F.| Pérez Hernández, R.| Tzompzntzi Morales, F.| Romero Romo, M.A.",Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares,Mexico,0
