Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57214072366,57214072366,Exploring plant root-fungal interactions in a neotropical freshwater wetland,"Santillán-Manjarrez, J.| Penélope Solís-Hernández, A.| Castilla-Hernández, P.| Maldonado-Mendoza, I.E.| Vela-Correa, G.| Chimal-Hernández, A.| Hernández-Díaz, C.| Signoret-Poillon, M.| van Tuinen, D.| Rivera-Becerril, F.",10.0,57214074538| 57214072366| 8307901600| 55989712400| 16508039900| 57196151377| 57214089950| 56012694700| 6603854375| 9243847300,2019.0,2019-01-01,Botanical Sciences,97,4,661-674,-,ISSN-20074298,21100244622.0,Journal,"Sociedad Botanica de Mexico, A.C",English,0.75,47,1.3,59,0.283,62,0.34,18.0,3.0,0.11,9.34,62.0,71.0,0.0,0.0,"Santillán-Manjarrez, J., Penélope Solís-Hernández, A., Castilla-Hernández, P. and 7 more (...) (2019).Exploring plant root-fungal interactions in a neotropical freshwater wetland. Botanical Sciences,97(4) 661-674",https://www.scopus.com/record/display.url?eid=2-s2.0-85078108988&origin=resultslist,10.17129/botsci.2221,Article,Gold|Green,2-s2.0-85078108988,-,Universidad Autónoma Metropolitana| CNRS| L'Institut Agro| INRAE| L'Institut Agro Dijon| Université de Bourgogne| Instituto Politécnico Nacional,505017| 314004| 725028| 314023| 722403| 314045| 505011,Government| Academic,7.0,60010210| 60019176| 60107782| 60008134| 60112428| 60293501| 60123163,Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Politécnico Nacional| L'Institut Agro Dijon| CNRS Centre National de la Recherche Scientifique| Laboratoire CNRS Unité de Recherche Agroécologie| Université Marie et Louis Pasteur| INRAE,57214074538,9243847300,9243847300,-,Mexico| France,2.0,1110,Plant Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3007| 3108| 3103,Forestry sciences| Plant biology| Ecology,-,Ectomycorrhizal Fungi and Soil Microbiology Dynamics,1028,54.153,Arbuscular Mycorrhiza in Wetland Ecosystems,76119,43.723,Defensible,2019.0,3.0,N/A,"Santillán-Manjarrez, J.| Penélope Solís-Hernández, A.| Castilla-Hernández, P.| Maldonado-Mendoza, I.E.| Vela-Correa, G.| Chimal-Hernández, A.| Hernández-Díaz, C.| Signoret-Poillon, M.| van Tuinen, D.| Rivera-Becerril, F.",Universidad Autónoma Metropolitana| CNRS| L'Institut Agro| INRAE| L'Institut Agro Dijon| Université de Bourgogne| Instituto Politécnico Nacional,Mexico| France,0
