Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56823559400,56823559400, MHC2TA and FCRL3 genes are not associated with rheumatoid arthritis in Mexican patients,"Mendoza Rincón, J.F.| Rodríguez Elias, A.K.| Fragoso, J.M.| Vargas Alarcón, G.| Maldonado Murillo, K.| Rivas Jiménez, M.L.| Barbosa Cobos, R.E.| Jimenez Morales, S.| Lugo Zamudio, G.| Tovilla Zárate, C.| Ramírez Bello, J.",11.0,6504206742| 56823559400| 56002712800| 55665539100| 56823605400| 57192908389| 36127281200| 56002765000| 21743042500| 56002689700| 24167332200,2016.0,2016-02-01,Rheumatology International,36,2,249-254,-,ISSN-01728172,19773.0,Journal,Springer Verlag,English,0.81,40,3.8,39,0.724,42,1.41,27.0,6.0,0.45,11.14,51.0,48.0,0.0,0.0,"Mendoza Rincón, J.F., Rodríguez Elias, A.K., Fragoso, J.M. and 8 more (...) (2016). MHC2TA and FCRL3 genes are not associated with rheumatoid arthritis in Mexican patients. Rheumatology International,36(2) 249-254",https://www.scopus.com/record/display.url?eid=2-s2.0-84955396137&origin=resultslist,10.1007/s00296-015-3358-2,Article,,2-s2.0-84955396137,26350270,Hospital Juárez de México| Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco| Instituto Nacional de Medicina Genomica| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,715277| 505017| 705961| 707723| 505008| 505023,Medical| Academic| Government,6.0,60029824| 60032442| 60028381| 60010748| 113697776| 60013375| 60095231| 60025378,"Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Cardiologia Ignacio Chavez| Unidad Profesional Adolfo López Mateos| Hospital Juárez de México| Instituto Nacional de Medicina Genómica| Universidad Juárez Autónoma de Tabasco",6504206742,24167332200,24167332200,-,Mexico,1.0,2403| 2723| 2745,Immunology| Immunology and Allergy| Rheumatology,5,Life Sciences & Medicine,532| 507,Medicine| Biological Sciences,32| 34,Life Sciences| Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,3202| 4201,Clinical sciences| Allied health and rehabilitation science,-,Supportive Care Strategies in Neonatal Outcomes,341,63.963,Fc Receptor Variants and B Cell Regulation,93860,45.387,Very Good,2016.0,6.0,N/A,"Mendoza Rincón, J.F.| Rodríguez Elias, A.K.| Fragoso, J.M.| Vargas Alarcón, G.| Maldonado Murillo, K.| Rivas Jiménez, M.L.| Barbosa Cobos, R.E.| Jimenez Morales, S.| Lugo Zamudio, G.| Tovilla Zárate, C.| Ramírez Bello, J.",Hospital Juárez de México| Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco| Instituto Nacional de Medicina Genomica| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,Mexico,0
