Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57191824159,57191824159,"Synthesis, characterization and in vitro application of pH/temperature sensitive superabsorbent hydrogel of phosphated co-polymer of methacrylic acid and methyl methacrylate ester","Rojas-Oviedo, I.| Rodríguez-Hernández, S.| Cárdenas, J.| Rivas-Ojeda, J.C.| Gaviño, R.",5.0,6508182156| 57191824159| 56013756400| 57191829776| 6701398754,2016.0,2016-12-01,Journal of Porous Materials,23,6,1495-1505,-,ISSN-13802224,21182.0,Journal,Springer New York LLC,English,0.69,48,2.4,30,0.486,36,1.41,57.0,6.0,0.28,10.7,51.0,58.0,0.0,0.0,"Rojas-Oviedo, I., Rodríguez-Hernández, S., Cárdenas, J. and 2 more (...) (2016).Synthesis, characterization and in vitro application of pH/temperature sensitive superabsorbent hydrogel of phosphated co-polymer of methacrylic acid and methyl methacrylate ester. Journal of Porous Materials,23(6) 1495-1505",https://www.scopus.com/record/display.url?eid=2-s2.0-84994050546&origin=resultslist,10.1007/s10934-016-0210-3,Article,,2-s2.0-84994050546,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60010210| 60032442,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México,6508182156,6701398754,6508182156,-,Mexico,1.0,2210| 2211| 2500,Mechanical Engineering| Mechanics of Materials| General Materials Science,2,Engineering & Technology,222| 433,Engineering - Mechanical| Materials Science,36,Engineering,34,Chemical Sciences,3406| 3402,Physical chemistry| Inorganic chemistry,-,Hydrogels and Polymers in Drug Delivery Systems,188,73.512,Temperature-Responsive Hydrogels and Microgels in Drug Delivery,463,94.485,Defensible,2016.0,6.0,N/A,"Rojas-Oviedo, I.| Rodríguez-Hernández, S.| Cárdenas, J.| Rivas-Ojeda, J.C.| Gaviño, R.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
