Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57193763226,57193763226,Institutional perspectives and higher education from global views to local spaces: The Mexican case,"Acosta Ochoa, A.| Buendía Espinosa, A.",2.0,57193763226| 59454881700,2016.0,2016-09-01,Revista de la Educacion Superior,45,179,9-23,-,ISSN-01852760,21100784205.0,Journal,Asociacion Nacional de Universidades e Instituciones de Educacion Superior A.C,English| Spanish,0.46,66,0.3,87,0.191,77,0.15,25.0,9.0,0.63,4.77,44.0,41.0,0.0,0.0,"Acosta Ochoa, A., Buendía Espinosa, A. (2016).Institutional perspectives and higher education from global views to local spaces: The Mexican case. Revista de la Educacion Superior,45(179) 9-23",https://www.scopus.com/record/display.url?eid=2-s2.0-85016419427&origin=resultslist,10.1016/j.resu.2016.04.007,Article,Gold,2-s2.0-85016419427,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,57193763226,59454881700,59454881700,-,Mexico,1.0,3304,Education,3,Social Sciences & Management,318,Education & Training,41,Education Studies,39| 40,Education| Engineering,3903| 4010| 3902,"Education systems| Engineering practice and education| Education policy, sociology and philosophy",-,Internationalization and Quality in Higher Education Systems,908,60.432,Transformations in Mexican Higher Education Policies,26517,45.978,Very Good,2016.0,9.0,N/A,"Acosta Ochoa, A.| Buendía Espinosa, A.",Universidad Autónoma Metropolitana,Mexico,0
