Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195487096,57195487096,ZnS-Bipy hybrid materials for the photocatalytic generation of hydrogen from water,"Ramírez-Rave, S.| Rodríguez, A.A.R.| Oros-Ruíz, S.| García-Mendoza, C.| Vengoechea, F.A.| Gómez, R.",6.0,55903518400| 57206657086| 56013634600| 56008966400| 57195487096| 55568514480,2020.0,2020-02-01,Catalysis Today,341,-,104-111,-,ISSN-09205861,16377.0,Journal,Elsevier B.V.,English,1.43,15,10.2,11,1.397,12,0.97,72.0,3.0,0.09,21.33,62.0,74.0,0.0,0.0,"Ramírez-Rave, S., Rodríguez, A.A.R., Oros-Ruíz, S. and 3 more (...) (2020).ZnS-Bipy hybrid materials for the photocatalytic generation of hydrogen from water. Catalysis Today,341104-111",https://www.scopus.com/record/display.url?eid=2-s2.0-85061767843&origin=resultslist,10.1016/j.cattod.2019.02.023,Article,,2-s2.0-85061767843,-,Universidad Autónoma Metropolitana| Centro de Investigacion en Materiales Avanzados| Universidad Nacional Autónoma de México,505017| 505029| 505023,Government| Academic,3.0,60032442| 60015132| 60028381,Universidad Nacional Autónoma de México| Centro de Investigacion en Materiales Avanzados| Universidad Autónoma Metropolitana -Unidad Iztapalapa,55903518400,55568514480,55903518400,-,Mexico,1.0,1503| 1600,Catalysis| General Chemistry,2| 4,Engineering & Technology| Natural Sciences,409| 219| 249,Chemistry| Engineering - Chemical| Engineering - Petroleum,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,SDG 7,Quantum Dots and Their Multifaceted Applications,298,82.276,Zinc Sulfide Nanoparticles in Photonic Applications,2013,96.328,Defensible,2020.0,3.0,N/A,"Ramírez-Rave, S.| Rodríguez, A.A.R.| Oros-Ruíz, S.| García-Mendoza, C.| Vengoechea, F.A.| Gómez, R.",Universidad Autónoma Metropolitana| Centro de Investigacion en Materiales Avanzados| Universidad Nacional Autónoma de México,Mexico,0
