Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58284024800,58284024800,Role of Polymethinic Chain Substitution on the Two-Photon Absorption Cross-section of Heptamethine Cyanine Dyes,"Guarin, C.A.| Mendoza-Luna, L.G.| Galicia-López, J.F.| Haro-Poniatowski, E.| Díaz-Ponce, J.A.| Hernández-Pozos, J.L.",6.0,45961322600| 36165872000| 58284024800| 56013632700| 23969008000| 6603010510,2023.0,2023-05-19,ChemistrySelect,8,19,-,e202300524,ISSN-23656549,21100850505.0,Journal,John Wiley and Sons Inc,English,0.44,68,3.3,51,0.376,52,0.93,19.0,3.0,0.18,16.37,49.0,68.0,0.0,0.0,"Guarin, C.A., Mendoza-Luna, L.G., Galicia-López, J.F. and 3 more (...) (2023).Role of Polymethinic Chain Substitution on the Two-Photon Absorption Cross-section of Heptamethine Cyanine Dyes. ChemistrySelect,8(19) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85159881728&origin=resultslist,10.1002/slct.202300524,Article,Bronze,2-s2.0-85159881728,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Academic| Government,2.0,60027998| 60028381,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana -Unidad Iztapalapa",45961322600,6603010510,45961322600| 36165872000,-,Mexico,1.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,-,-,-,Luminescent Phosphors and Upconversion Nanomaterials Applications,58,96.01,Two-Photon Absorption in Organic Chromophores,3854,86.784,Definitive,2023.0,3.0,N/A,"Guarin, C.A.| Mendoza-Luna, L.G.| Galicia-López, J.F.| Haro-Poniatowski, E.| Díaz-Ponce, J.A.| Hernández-Pozos, J.L.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,Mexico,0
