Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55350606900,55350606900,Monte Carlo simulation of an associating fluid model to describe polymerization in polycaprolactone diols: The role of attractive sites of variable range,"Valadez-Pérez, N.E.| Barrera-Rivera, K.A.| Martínez-Richa, A.| Gil-Villegas, A.",4.0,55350606900| 24477494800| 6603843965| 6701666212,2019.0,2019-11-15,Journal of Molecular Liquids,294,-,-,111587,ISSN-01677322,26965.0,Journal,Elsevier B.V.,English,1.39,15,8.1,8,0.883,17,1.15,30.0,0.0,0.0,11.55,82.0,75.0,0.0,0.0,"Valadez-Pérez, N.E., Barrera-Rivera, K.A., Martínez-Richa, A. and 1 more (...) (2019).Monte Carlo simulation of an associating fluid model to describe polymerization in polycaprolactone diols: The role of attractive sites of variable range. Journal of Molecular Liquids,294",https://www.scopus.com/record/display.url?eid=2-s2.0-85071439257&origin=resultslist,10.1016/j.molliq.2019.111587,Article,,2-s2.0-85071439257,-,Universidad de Guanajuato| Universidad Autónoma Metropolitana,505020| 505017,Academic,2.0,60028381| 60033291,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad de Guanajuato,55350606900,6701666212,55350606900,-,Mexico,1.0,1606| 1607| 2504| 2505| 3104| 3107,"Physical and Theoretical Chemistry| Spectroscopy| Electronic, Optical and Magnetic Materials| Materials Chemistry| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",2| 4,Engineering & Technology| Natural Sciences,433| 409| 439| 249,Materials Science| Chemistry| Physics & Astronomy| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,40| 34,Engineering| Chemical Sciences,4004| 3406,Chemical engineering| Physical chemistry,-,Foam and Perfluoroalkyl Substances in Environmental Applications,888,95.553,Janus Nanoparticles in Colloidal Systems and Applications,7187,94.149,Very Good,2019.0,0.0,N/A,"Valadez-Pérez, N.E.| Barrera-Rivera, K.A.| Martínez-Richa, A.| Gil-Villegas, A.",Universidad de Guanajuato| Universidad Autónoma Metropolitana,Mexico,0
