Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56502239800,56502239800,"Dictyota chalchicueyecanensis sp. Nov. (Dictyotales, Phaeophyceae) in the Gulf of Mexico: Molecular and Morphological Evidence","Lozano-Orozco, J.G.| Sentíes, A.| Pedroche, F.F.| Díaz-Larrea, J.",4.0,56502239800| 57154686000| 6507253483| 21740970400,2016.0,2016-01-01,Hidrobiologica,26,2,225-231,-,ISSN-01888897,21100220106.0,Journal,Universidad Autonoma Metropolitana,Spanish,0.3,77,0.6,76,0.171,77,0.82,28.0,5.0,0.13,7.62,54.0,66.0,0.0,0.0,"Lozano-Orozco, J.G., Sentíes, A., Pedroche, F.F. and 1 more (...) (2016).Dictyota chalchicueyecanensis sp. Nov. (Dictyotales, Phaeophyceae) in the Gulf of Mexico: Molecular and Morphological Evidence. Hidrobiologica,26(2) 225-231",https://www.scopus.com/record/display.url?eid=2-s2.0-85022344699&origin=resultslist,10.24275/uam/izt/dcbs/hidro/2016v26n2/lozano,Article,Gold,2-s2.0-85022344699,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 60112837,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana-Lerma,56502239800,21740970400,-,-,Mexico,1.0,1104| 1105| 1910| 2303| 2312,"Aquatic Science| Ecology, Evolution, Behavior and Systematics| Oceanography| Ecology| Water Science and Technology",2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,502| 424| 416| 450,Agriculture & Forestry| Environmental Sciences| Earth & Marine Sciences| Geology,37| 32,Physical Sciences| Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3108| 3005| 3103,Plant biology| Fisheries sciences| Ecology,-,Marine Ecosystem Dynamics and Climate Resilience,1088,48.79,Diversity and Evolution of Marine Macroalgae,44259,43.472,Very Good,2016.0,5.0,N/A,"Lozano-Orozco, J.G.| Sentíes, A.| Pedroche, F.F.| Díaz-Larrea, J.",Universidad Autónoma Metropolitana,Mexico,0
