Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55882983400,55882983400,Water-in-oil nanoemulsions loaded with Ardisia compressa K. bioactive compounds: evaluation of their physicochemical stability and functional activities,"Joaquín-Cruz, E.| Hernández-Rodríguez, L.| Jiménez-Alvarado, R.| Alonso-Carrillo, N.| Cruz-Sosa, F.| Roman-Guerrero, A.",6.0,55882983400| 55899376700| 6504756634| 57193928358| 56013839300| 56013603800,2022.0,2022-01-01,Journal of Dispersion Science and Technology,43,8,1121-1134,-,ISSN-01932691,26952.0,Journal,Taylor and Francis Ltd.,English,0.65,53,4.6,38,0.357,54,1.79,58.0,1.0,0.0,12.89,70.0,80.0,0.0,0.0,"Joaquín-Cruz, E., Hernández-Rodríguez, L., Jiménez-Alvarado, R. and 3 more (...) (2022).Water-in-oil nanoemulsions loaded with Ardisia compressa K. bioactive compounds: evaluation of their physicochemical stability and functional activities. Journal of Dispersion Science and Technology,43(8) 1121-1134",https://www.scopus.com/record/display.url?eid=2-s2.0-85096519546&origin=resultslist,10.1080/01932691.2020.1848573,Article,,2-s2.0-85096519546,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Universidad Autonoma Chapingo,505017| 505050| 505047,Academic,3.0,60028381| 60010597| 60027135,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Chapingo| Universidad Autónoma del Estado de Hidalgo,55882983400,56013603800,56013603800,-,Mexico,1.0,1606| 2507| 2508,"Physical and Theoretical Chemistry| Polymers and Plastics| Surfaces, Coatings and Films",4| 2,Natural Sciences| Engineering & Technology,433| 409| 249,Materials Science| Chemistry| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,34,Chemical Sciences,3406,Physical chemistry,-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Nanoemulsions in Drug Delivery and Food Applications,5906,98.824,Very Good,2022.0,1.0,N/A,"Joaquín-Cruz, E.| Hernández-Rodríguez, L.| Jiménez-Alvarado, R.| Alonso-Carrillo, N.| Cruz-Sosa, F.| Roman-Guerrero, A.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Universidad Autonoma Chapingo,Mexico,0
