Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56652302300,56652302300,Occurrence of Amblyomma mixtum on the water buffalo (Bubalus bubalis) in Mexico,"Aguilar-Domínguez, M.| Romero-Salas, D.| Sánchez-Montes, S.| Barradas-Piña, F.| Rosas-Saito, G.| Cruz-Romero, A.| Ibarra-Priego, N.| Becker, I.| Lohmeyer, K.H.| Pérez de León, A.",10.0,36522362600| 25646404600| 55917375000| 54960989700| 56652302300| 56388772300| 56388668000| 57204537853| 6506915898| 6602556807,2018.0,2018-12-01,International Journal for Parasitology: Parasites and Wildlife,7,3,405-408,-,ISSN-22132244,21100228130.0,Journal,Australian Society for Parasitology,English,1.51,12,4.5,7,1.14,7,0.82,23.0,11.0,0.64,7.83,40.0,41.0,0.0,0.0,"Aguilar-Domínguez, M., Romero-Salas, D., Sánchez-Montes, S. and 7 more (...) (2018).Occurrence of Amblyomma mixtum on the water buffalo (Bubalus bubalis) in Mexico. International Journal for Parasitology: Parasites and Wildlife,7(3) 405-408",https://www.scopus.com/record/display.url?eid=2-s2.0-85055563892&origin=resultslist,10.1016/j.ijppaw.2018.10.005,Article,Gold|Green,2-s2.0-85055563892,-,"United States Department of Agriculture| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Veracruzana",508243| 505038| 505017| 505023| 505056,Academic| Government,5.0,60007909| 60022869| 60017983| 60028381| 60032280,"Universidad Veracruzana| Universidad Nacional Autónoma de México, Facultad de Medicina| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana -Unidad Iztapalapa| United States Department of Agriculture",36522362600,6602556807,25646404600,-,Mexico| United States,2.0,1103| 2405| 2725,Animal Science and Zoology| Parasitology| Infectious Diseases,5,Life Sciences & Medicine,532| 502| 507,Medicine| Agriculture & Forestry| Biological Sciences,34| 32,Medical and Health| Life Sciences,31,Biological Sciences,3103| 3107,Ecology| Microbiology,-,Zoonotic Tick-Borne Diseases and Host Interactions,82,74.362,Rickettsia and Tick Diversity in Brazil,7929,87.392,Very Good,2018.0,11.0,N/A,"Aguilar-Domínguez, M.| Romero-Salas, D.| Sánchez-Montes, S.| Barradas-Piña, F.| Rosas-Saito, G.| Cruz-Romero, A.| Ibarra-Priego, N.| Becker, I.| Lohmeyer, K.H.| Pérez de León, A.","United States Department of Agriculture| Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Veracruzana",Mexico| United States,0
