Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57197771139,57197771139,Elucidating Selective and Total Oxidation Elementary Reactions over a Ni-Based Catalyst for Sustainable Ethylene Production via Oxidative Dehydrogenation of Ethane: Microkinetic Analysis,"Durán-Pérez, J.F.| Rivera de la Cruz, J.G.| Castillo-Araiza, C.O.",3.0,57207453044| 57197771139| 23007559200,2023.0,2023-08-15,Chemical Engineering Journal,470,-,-,143939,ISSN-13858947,16398.0,Journal,Elsevier B.V.,English,1.93,6,21.7,2,2.852,2,1.77,44.0,10.0,0.64,15.65,23.0,42.0,0.0,0.0,"Durán-Pérez, J.F., Rivera de la Cruz, J.G., Castillo-Araiza, C.O. (2023).Elucidating Selective and Total Oxidation Elementary Reactions over a Ni-Based Catalyst for Sustainable Ethylene Production via Oxidative Dehydrogenation of Ethane: Microkinetic Analysis. Chemical Engineering Journal,470",https://www.scopus.com/record/display.url?eid=2-s2.0-85163526273&origin=resultslist,10.1016/j.cej.2023.143939,Article,,2-s2.0-85163526273,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57207453044,23007559200,23007559200,-,Mexico,1.0,1500| 1600| 2209| 2304,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering| Environmental Chemistry,4| 2,Natural Sciences| Engineering & Technology,222| 409| 249| 219| 424,Engineering - Mechanical| Chemistry| Engineering - Petroleum| Engineering - Chemical| Environmental Sciences,36| 37,Engineering| Physical Sciences,40,Engineering,4016| 4004| 4011,Materials engineering| Chemical engineering| Environmental engineering,-,Catalytic Innovations in Hydrocarbon Conversion Processes,1027,64.16,Vanadium Oxide Catalysts in Dehydrogenation Reactions,3118,93.073,Definitive,2023.0,10.0,N/A,"Durán-Pérez, J.F.| Rivera de la Cruz, J.G.| Castillo-Araiza, C.O.",Universidad Autónoma Metropolitana,Mexico,0
