Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59370270800,59370270800,"Quinoxaline 1,4-di-N-oxide Derivatives as New Antinocardial Agents","Palos, I.| González-González, A.| Paz-González, A.D.| Espinoza-Hicks, J.C.| Bandyopadhyay, D.| Paniagua-Castro, N.| Galeana-Salazar, M.S.| Castañeda-Sánchez, J.I.| Luna-Herrera, J.| Rivera, G.",10.0,8539701100| 57369306900| 57073149300| 55252823300| 58131691500| 15756099500| 59370270800| 26657168500| 6602263948| 24333214400,2024.0,2024-10-01,Molecules,29,19,-,4652,ISSN-14203049,26370.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.14,23,8.6,13,0.865,19,1.09,14.0,1.0,0.15,6.76,56.0,66.0,0.0,0.0,"Palos, I., González-González, A., Paz-González, A.D. and 7 more (...) (2024).Quinoxaline 1,4-di-N-oxide Derivatives as New Antinocardial Agents. Molecules,29(19) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85206567459&origin=resultslist,10.3390/molecules29194652,Article,Gold|Green,2-s2.0-85206567459,-,Universidad Autónoma de Tamaulipas| University of Texas Rio Grande Valley| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Autónoma de Chihuahua,714293| 714802| 505017| 505011| 713589,Academic,5.0,60019607| 131793738| 60022916| 60108705| 60019176| 60010210,Universidad Autónoma de Tamaulipas| Instituto Politécnico Nacional| Universidad Autónoma de Chihuahua| The University of Texas Rio Grande Valley| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana Unidad Xochimilco,8539701100,24333214400,6602263948| 24333214400,-,Mexico| United States| Turkey,3.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,532| 409| 537| 249,Medicine| Chemistry| Pharmacy & Pharmacology| Engineering - Petroleum,34| 37| 32,Medical and Health| Physical Sciences| Life Sciences,34,Chemical Sciences,3405| 3404,Organic chemistry| Medicinal and biomolecular chemistry,SDG 3,Palladium Catalysis in Cross-Coupling Reactions,667,63.898,Quinoxaline Derivatives as Antiinfective Agents,9288,85.881,Definitive,2024.0,1.0,N/A,"Palos, I.| González-González, A.| Paz-González, A.D.| Espinoza-Hicks, J.C.| Bandyopadhyay, D.| Paniagua-Castro, N.| Galeana-Salazar, M.S.| Castañeda-Sánchez, J.I.| Luna-Herrera, J.| Rivera, G.",Universidad Autónoma de Tamaulipas| University of Texas Rio Grande Valley| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Autónoma de Chihuahua,Mexico| United States| Turkey,0
