Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58117575800,58117575800,Becoming searchers in extermination sites. The case of the madres buscadoras de sonora’s digital transmissions (2020-2021),"Barrón, S.S.",1.0,58117575800,2023.0,2023-01-01,Antipoda,2023,50,143-171,-,ISSN-19005407,21100244898.0,Journal,"Universidad de los Andes, Bogota Colombia",Spanish,0.64,52,1.2,23,0.291,20,2.05,22.0,5.0,1.91,2.62,38.0,14.0,0.0,0.0,"Barrón, S.S. (2023).Becoming searchers in extermination sites. The case of the madres buscadoras de sonora’s digital transmissions (2020-2021). Antipoda,2023(50) 143-171",https://www.scopus.com/record/display.url?eid=2-s2.0-85148896289&origin=resultslist,10.7440/antipoda50.2023.07,Article,Gold|Green,2-s2.0-85148896289,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,58117575800,58117575800,Mexico,1.0,1204| 3302| 3314| 3316,Archeology (arts and humanities)| Archeology| Anthropology| Cultural Studies,1| 3,Arts & Humanities| Social Sciences & Management,311| 105| 304,Communication & Media Studies| Archaeology| Anthropology,33| 40,Arts and Humanities| Social Sciences,43| 44| 45,"History, Heritage And Archaeology| Human Society| Indigenous Studies",4519| 4301| 4401,"Other Indigenous data, methodologies and global Indigenous studies| Archaeology| Anthropology",-,Cultural Memory and Historical Narratives in Conflict,1032,17.397,Disappearance and Human Rights in Mexico's Crisis,73431,30.701,Definitive,2023.0,5.0,N/A,"Barrón, S.S.",Universidad Autónoma Metropolitana,Mexico,0
