Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57202192577,57202192577,The Pharmacological Inhibition of Fatty Acid Amide Hydrolase Prevents Excitotoxic Damage in the Rat Striatum: Possible Involvement of CB1 Receptors Regulation,"Aguilera-Portillo, G.| Rangel-López, E.| Villeda-Hernández, J.| Chavarría, A.| Castellanos, P.| Elmazoglu, Z.| Karasu, Ç.| Túnez, I.| Pedraza, G.| Königsberg, M.| Santamaría, A.",11.0,57202206361| 12787961300| 6602757015| 6602487656| 56435897400| 57189026133| 7003664586| 55403556900| 57202192577| 55995895600| 55989814400,2019.0,2019-02-01,Molecular Neurobiology,56,2,844-856,-,ISSN-08937648,14160.0,Journal,Humana Press Inc.,English,1.12,25,8.4,11,1.482,18,1.33,43.0,27.0,1.24,13.67,19.0,23.0,0.0,0.0,"Aguilera-Portillo, G., Rangel-López, E., Villeda-Hernández, J. and 8 more (...) (2019).The Pharmacological Inhibition of Fatty Acid Amide Hydrolase Prevents Excitotoxic Damage in the Rat Striatum: Possible Involvement of CB1 Receptors Regulation. Molecular Neurobiology,56(2) 844-856",https://www.scopus.com/record/display.url?eid=2-s2.0-85047420890&origin=resultslist,10.1007/s12035-018-1129-2,Article,,2-s2.0-85047420890,29802570,Gazi University| Universidad Autónoma Metropolitana| University of Córdoba| Instituto Nacional de Neurologia y Neurocirugia| Universidad Nacional Autónoma de México,410022| 505017| 312019| 505040| 505023,Academic| Government,5.0,60000029| 60028381| 60022869| 60013849| 60003138| 60272560,"Instituto Nacional de Neurología y Neurocirugía| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México, Facultad de Medicina| Gazi Üniversitesi| Universidad de Córdoba| Instituto Maimónides de Investigación Biomédica de Córdoba (IMIBIC)",57202206361,55989814400,55989814400,-,Mexico| Spain| Turkey,3.0,2804| 2808,Cellular and Molecular Neuroscience| Neurology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,31| 32,Biological Sciences| Biomedical And Clinical Sciences,3209| 3101,Neurosciences| Biochemistry and cell biology,-,Cannabis Effects on Health and Regulation,607,79.202,Cannabinoid Receptors and Neuroprotective Mechanisms,1703,95.909,Very Good,2019.0,27.0,N/A,"Aguilera-Portillo, G.| Rangel-López, E.| Villeda-Hernández, J.| Chavarría, A.| Castellanos, P.| Elmazoglu, Z.| Karasu, Ç.| Túnez, I.| Pedraza, G.| Königsberg, M.| Santamaría, A.",Gazi University| Universidad Autónoma Metropolitana| University of Córdoba| Instituto Nacional de Neurologia y Neurocirugia| Universidad Nacional Autónoma de México,Mexico| Spain| Turkey,0
