Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57212277893,57212277893,Cystathionine β-synthase and methylenetetrahydrofolate reductase mutations in Mexican individuals with hyperhomocysteinemia,"Figueroa-Torres, A.G.| Matias-Aguilar, L.O.| Coria-Ramirez, E.| Bonilla-Gonzalez, E.| Gonzalez-Marquez, H.| Ibarra-Gonzalez, I.| Hernandez-Lopez, J.R.| Hernandez-Juarez, J.| Dominguez-Reyes, V.M.| Isordia-Salas, I.| Majluf-Cruz, A.",11.0,57212277893| 8534158400| 12042427700| 56378007100| 7801445359| 57219402174| 56394257500| 55600321100| 57212264406| 6603195728| 6701370346,2020.0,2020-01-01,SAGE Open Medicine,8,-,-,-,ISSN-20503121,21100932751.0,Journal,SAGE Publications Ltd,English,0.96,34,-,-,0.125,92,0.07,3.0,2.0,0.0,12.68,68.0,78.0,0.0,0.0,"Figueroa-Torres, A.G., Matias-Aguilar, L.O., Coria-Ramirez, E. and 8 more (...) (2020).Cystathionine β-synthase and methylenetetrahydrofolate reductase mutations in Mexican individuals with hyperhomocysteinemia. SAGE Open Medicine,8",https://www.scopus.com/record/display.url?eid=2-s2.0-85147485686&origin=resultslist,10.1177/2050312120974193,Article,Gold|Green,2-s2.0-85147485686,-,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Instituto Nacional de Pediatria| Universidad Nacional Autónoma de México,505017| 505006| 505041| 505023,Academic| Government,4.0,60008467| 60014923| 60004914| 60013839| 60032442,Instituto Mexicano del Seguro Social| Universidad Autónoma Metropolitana| Instituto Nacional de Pediatría| Secretaria de Salud| Universidad Nacional Autónoma de México,57212277893,6701370346,6701370346,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,-,-,-,Folic Acid and Homocysteine in Health Outcomes,710,34.859,Homocysteine and Its Role in Health Risks,256,93.08,Definitive,2020.0,2.0,N/A,"Figueroa-Torres, A.G.| Matias-Aguilar, L.O.| Coria-Ramirez, E.| Bonilla-Gonzalez, E.| Gonzalez-Marquez, H.| Ibarra-Gonzalez, I.| Hernandez-Lopez, J.R.| Hernandez-Juarez, J.| Dominguez-Reyes, V.M.| Isordia-Salas, I.| Majluf-Cruz, A.",Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Instituto Nacional de Pediatria| Universidad Nacional Autónoma de México,Mexico,0
