Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57194501630,57194501630,Art in dispute against AIDS: The work of Óscar Sánchez,"Sánchez, M.E.O.| Cruz, C.T.",2.0,57194501630| 57194508465,2017.0,2017-05-01,Andamios,14,34,35-57,-,ISSN-18700063,12100155723.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.24,81,0.1,75,0.112,80,0.37,12.0,0.0,0.0,2.23,82.0,72.0,0.0,0.0,"Sánchez, M.E.O., Cruz, C.T. (2017).Art in dispute against AIDS: The work of Óscar Sánchez. Andamios,14(34) 35-57",https://www.scopus.com/record/display.url?eid=2-s2.0-85020463328&origin=resultslist,10.29092/uacm.v14i34.562,Article,Gold,2-s2.0-85020463328,-,Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico,505017| 708454,Academic,2.0,60010210| 60094425,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma de la Ciudad de México,57194501630,57194508465,-,-,Mexico,1.0,1200| 3300,General Arts and Humanities| General Social Sciences,1| 3,Arts & Humanities| Social Sciences & Management,-,-,40| 33,Social Sciences| Arts and Humanities,50| 44,Philosophy And Religious Studies| Human Society,4408| 4401| 5003,Political science| Anthropology| Philosophy,SDG 3,HIV Prevention and Care Strategies for Communities,224,65.075,Social Dynamics and Health Challenges of HIV/AIDS,76794,21.344,Defensible,2017.0,0.0,N/A,"Sánchez, M.E.O.| Cruz, C.T.",Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico,Mexico,0
