Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6701320714,6701320714,Incidence of debris discs around FGK stars in the solar neighbourhood,"Montesinos, B.| Eiroa, C.| Krivov, A.V.| Marshall, J.P.| Pilbratt, G.L.| Liseau, R.| Mora, A.| Maldonado, J.| Wolf, S.| Ertel, S.| Bayo, A.| Augereau, J.-C.| Heras, A.M.| Fridlund, M.| Danchi, W.C.| Solano, E.| Kirchschlager, F.| Del Burgo, C.| Montes, D.",19.0,6701320714| 7004433167| 7003545288| 35415098300| 35556576100| 6701345678| 7102775303| 56542709000| 57203438570| 36237973100| 18433444800| 6602675020| 7005916637| 6603520125| 7006711679| 56284301900| 55633098300| 6701791933| 8744419200,2016.0,2016-09-01,Astronomy and Astrophysics,593,-,-,A51,ISSN-00046361,26750.0,Journal,EDP Sciences,English,1.38,14,8,17,2.234,20,3.53,48.0,77.0,2.31,14.3,6.0,11.0,0.0,0.0,"Montesinos, B., Eiroa, C., Krivov, A.V. and 16 more (...) (2016).Incidence of debris discs around FGK stars in the solar neighbourhood. Astronomy and Astrophysics,593",https://www.scopus.com/record/display.url?eid=2-s2.0-84988457076&origin=resultslist,10.1051/0004-6361/201628329,Article,Bronze|Green,2-s2.0-84988457076,-,CSIC| CSIC-INTA - Astrobiology Center| Leiden University| Instituto Nacional de Tecnica Aeroespacial| European Space Astronomy Centre| Complutense University| Universidad de Valparaíso| Instituto Nacional de Astrofisica Optica y Electronica| Kiel University| University of New South Wales| Université Grenoble Alpes| National Institute for Astrophysics| University of Palermo| Universidad Autónoma Metropolitana| CNRS| European Space Agency - ESA| Friedrich Schiller University Jena| Chalmers University of Technology| NASA Goddard Space Flight Center| University of Arizona| ESTEC| Universidad Autónoma de Madrid,312004| 715408| 325005| 312149| 312069| 312012| 603015| 505007| 309080| 201027| 314315| 704747| 321031| 505017| 314004| 314172| 309011| 332001| 508133| 508256| 325004| 312010,Government| Academic,22.0,60028677| 60006754| 60026439| 60068629| 60026796| 60014923| 60029507| 60028333| 60031159| 60000990| 60007328| 60030106| 60073811| 60012345| 60150063| 60010065| 60008781| 60104653| 60209630| 60008134| 60003878| 60019816| 60006337| 60030699| 60027282,"CSIC-INTA - Centro de Astrobiología (CAB)| Consejo Superior de Investigaciones Científicas| Instituto Nacional de Tecnica Aeroespacial| European Space Astronomy Centre| Universidad Autónoma de Madrid| Universidad Autónoma Metropolitana| Friedrich-Schiller-Universität Jena| UNSW Sydney| ESTEC - European Space Research and Technology Centre| Chalmers University of Technology| Onsala Space Observatory| Istituto Nazionale Di Astrofisica, Rome| Osservatorio Astronomico di Palermo “Giuseppe S. Vaiana”| Christian-Albrechts-Universität zu Kiel| College of Science| The University of Arizona| Universidad de Valparaiso| Université Grenoble Alpes| Institut de Planétologie et d’Astrophysique de Grenoble (IPAG)| CNRS Centre National de la Recherche Scientifique| Sterrewacht Leiden| Universiteit Leiden| NASA Goddard Space Flight Center| Instituto Nacional de Astrofisica Optica y Electronica| Universidad Complutense de Madrid",6701320714,8744419200,-,-,Chile| Mexico| Spain| United States| Germany| Australia| France| Italy| Netherlands| Sweden,10.0,1912| 3103,Space and Planetary Science| Astronomy and Astrophysics,4,Natural Sciences,450| 416| 451| 439,Geology| Earth & Marine Sciences| Geophysics| Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,5101| 5109| 5107,Astronomical sciences| Space sciences| Particle and high energy physics,-,Dynamics of Stellar Systems and Planetary Atmospheres,156,72.727,Debris Disks and Planetary System Dynamics,10734,82.563,Definitive,2016.0,77.0,N/A,"Montesinos, B.| Eiroa, C.| Krivov, A.V.| Marshall, J.P.| Pilbratt, G.L.| Liseau, R.| Mora, A.| Maldonado, J.| Wolf, S.| Ertel, S.| Bayo, A.| Augereau, J.-C.| Heras, A.M.| Fridlund, M.| Danchi, W.C.| Solano, E.| Kirchschlager, F.| Del Burgo, C.| Montes, D.",CSIC| CSIC-INTA - Astrobiology Center| Leiden University| Instituto Nacional de Tecnica Aeroespacial| European Space Astronomy Centre| Complutense University| Universidad de Valparaíso| Instituto Nacional de Astrofisica Optica y Electronica| Kiel University| University of New South Wales| Université Grenoble Alpes| National Institute for Astrophysics| University of Palermo| Universidad Autónoma Metropolitana| CNRS| European Space Agency - ESA| Friedrich Schiller University Jena| Chalmers University of Technology| NASA Goddard Space Flight Center| University of Arizona| ESTEC| Universidad Autónoma de Madrid,Chile| Mexico| Spain| United States| Germany| Australia| France| Italy| Netherlands| Sweden,0
