Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56009890600,56009890600,"Polyelectrolyte complex of Aloe vera, chitosan, and alginate produced fibroblast and lymphocyte viabilities and migration","Gallardo-Rivera, R.| de los Ángeles Aguilar-Santamaría, M.| Silva-Bermúdez, P.| García-López, J.| Tecante, A.| Velasquillo, C.| Román-Guerrero, A.| Pérez-Alonso, C.| Vázquez-Torres, H.| Shirai, K.",10.0,57194083929| 56009890600| 56013548300| 55958088900| 6602496961| 24339719300| 56013603800| 6507830886| 6602853187| 55993639400,2018.0,2018-07-15,Carbohydrate Polymers,192,-,84-94,-,ISSN-01448617,25801.0,Journal,Elsevier Ltd,English,1.77,8,9.6,5,1.377,6,3.09,104.0,26.0,1.35,11.1,21.0,21.0,0.0,0.0,"Gallardo-Rivera, R., de los Ángeles Aguilar-Santamaría, M., Silva-Bermúdez, P. and 7 more (...) (2018).Polyelectrolyte complex of Aloe vera, chitosan, and alginate produced fibroblast and lymphocyte viabilities and migration. Carbohydrate Polymers,19284-94",https://www.scopus.com/record/display.url?eid=2-s2.0-85044167301&origin=resultslist,10.1016/j.carbpol.2018.03.044,Article,,2-s2.0-85044167301,29691038,Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Universidad Autonoma del Estado de Mexico| Universidad Nacional Autónoma de México,505017| 715278| 505051| 505023,Medical| Academic,4.0,60028381| 60084250| 60032442| 60002281,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Rehabilitación| Universidad Nacional Autónoma de México| Universidad Autónoma del Estado de México,57194083929,55993639400,55993639400,-,Mexico,1.0,1605| 2505| 2507,Organic Chemistry| Materials Chemistry| Polymers and Plastics,4| 2,Natural Sciences| Engineering & Technology,249| 409| 433,Engineering - Petroleum| Chemistry| Materials Science,37| 36,Physical Sciences| Engineering,31| 40| 30,"Biological Sciences| Engineering| Agricultural, Veterinary And Food Sciences",3101| 3006| 4004,Biochemistry and cell biology| Food sciences| Chemical engineering,-,Complementary and Alternative Medicine in Patient Care,687,36.821,Aloe Vera's Multifaceted Healing Properties,5750,93.55,Very Good,2018.0,26.0,N/A,"Gallardo-Rivera, R.| de los Ángeles Aguilar-Santamaría, M.| Silva-Bermúdez, P.| García-López, J.| Tecante, A.| Velasquillo, C.| Román-Guerrero, A.| Pérez-Alonso, C.| Vázquez-Torres, H.| Shirai, K.",Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Universidad Autonoma del Estado de Mexico| Universidad Nacional Autónoma de México,Mexico,0
