Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58394419300,58394419300,Ordered-domain unfolding of thermophilic isolated β subunit ATP synthase,"López-Pérez, E.| de Gómez-Puyou, M.T.| Nuñez, C.J.| Zapién, D.M.| Guardado, S.A.| Beltrán, H.I.| Pérez-Hernández, G.",7.0,58311238100| 57197752503| 58395982900| 56001225900| 58394419300| 6603666134| 6507532242,2023.0,2023-07-01,Protein Science,32,7,-,e4689,ISSN-09618368,14280.0,Journal,John Wiley and Sons Inc,English,2.04,5,12.4,9,4.419,2,0.37,7.0,2.0,0.17,11.82,56.0,69.0,0.0,0.0,"López-Pérez, E., de Gómez-Puyou, M.T., Nuñez, C.J. and 4 more (...) (2023).Ordered-domain unfolding of thermophilic isolated β subunit ATP synthase. Protein Science,32(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85163387256&origin=resultslist,10.1002/pro.4689,Article,Bronze|Green,2-s2.0-85163387256,37252686,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60014923| 60024080| 60032442| 60069652| 60023193,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Nacional Autónoma de México| Instituto de Fisiologia Celular de la UNAM| Universidad Autónoma Metropolitana - Azcapotzalco,58311238100,6507532242,6507532242,-,Mexico,1.0,1303| 1312,Biochemistry| Molecular Biology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31| 34,Biological Sciences| Chemical Sciences,3101| 3404,Biochemistry and cell biology| Medicinal and biomolecular chemistry,-,Mitochondrial Dynamics and Protein Import Mechanisms,584,77.502,Mechanisms and Structures of ATP Synthase Functionality,2633,86.124,Definitive,2023.0,2.0,N/A,"López-Pérez, E.| de Gómez-Puyou, M.T.| Nuñez, C.J.| Zapién, D.M.| Guardado, S.A.| Beltrán, H.I.| Pérez-Hernández, G.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
